Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35,Att36,Att37,Att38,Att39,Att40,Att41,Att42,Att43,Att44,Att45,Att46,Att47,Att48,Att49,Att50,Att51,Att52,Att53,Att54,Att55,Att56,Att57,Att58,Att59,Att60,Att61,Att62,Att63,Att64,Att65,Att66,Att67,Att68,Att69,Att70,Att71,Att72,Att73,Att74,Att75,Att76,Att77,Att78,Att79,Att80,Att81,Att82,Att83,Att84,Att85,Att86,Att87,Att88,Att89,Att90,Att91,Att92,Att93,Att94,Att95,Att96,Att97,Att98,Att99,Att100,Att101,Att102,Att103
-0.050017,-0.067509,-0.103693,0.010933,-0.12687,-0.201855,-0.1431,-0.247486,-0.197827,-0.145327,-0.119315,-0.159602,-0.1426339999999999,-0.175022,-0.132528,-0.201372,-0.151242,-0.1611119999999999,-0.027473,-0.017511,0.008813,0.004787,0.063075,0.080316,0.085295,0.1257319999999999,0.104421,0.105798,0.068523,0.085352,0.0368029999999999,0.069337,-0.196225,-0.185627,-0.10565,0.078039,0.121875,0.14644,0.10445,0.072767,0.073392,0.0971009999999999,0.098144,-0.113425,-0.038852,0.104896,0.079209,-0.01791,0.041998,0.0546899999999999,0.105542,0.1406599999999999,0.144773,-0.040719,0.033967,0.0495079999999999,-0.009612,0.047534,0.028913,0.0499029999999999,-0.01678,-0.0485149999999999,0.044133,-0.018568,-0.083057,-0.015305,-0.0138509999999999,-0.047421,-0.0932419999999999,-0.151064,0.117253,-0.168536,-0.039174,0.05567,0.07126,0.15959,0.116791,0.033301,0.0302589999999999,0.00015,-0.037911,-0.051046,-0.0315019999999999,0.254237,-0.02539,-0.017141,-0.00879,0.134045,-0.03244,-0.0322029999999999,-0.017675,-0.032256,-0.04167,-0.014056,-0.036543,-0.029238,-0.036064,-0.012465,-0.027824,-0.0480079999999999,-0.0403699999999999,0.003531,0.050698
-0.094786,-0.0455,0.003987,-0.018223,-0.036886,-0.044168,-0.108249,-0.061496,0.152603,-0.042453,0.120654,-0.068905,0.016405,0.070174,0.014273,0.048341,-0.069355,-0.07326,-0.034464,-0.0453649999999999,-0.034192,0.036834,0.005963,-0.0085069999999999,0.00235,-0.132527,-0.097426,-0.0550289999999999,-0.119171,-0.05116,-0.012287,-0.103298,0.114017,0.1125579999999999,0.049137,-0.084559,-0.068174,-0.034522,-0.056093,-0.1213359999999999,-0.029244,0.016576,-0.035547,0.114938,0.01844,-0.065854,-0.000121,-0.008288,0.007325,0.043453,0.11442,0.163039,0.203677,-0.132831,0.131987,0.162554,0.040697,0.075562,-0.07181,-0.085505,-0.082115,-0.122848,-0.082839,-0.0034439999999999,-0.034121,0.0386839999999999,-0.049352,-0.02494,-0.1037039999999999,-0.003306,0.351125,0.048929,0.025352,-0.078262,-0.104572,-0.1416369999999999,-0.329246,0.014301,-0.04348,-0.116413,-0.0904789999999999,-0.135827,0.073142,0.157748,0.273244,-0.090844,-0.13174,0.044741,0.021672,0.105946,0.10714,0.078985,-0.027381,-0.086473,0.033161,-0.122556,-0.089733,-0.010323,0.03254,-0.076934,0.151796,-0.127842,0.006745
0.1149579999999999,-0.004758,-0.009465,0.062997,0.053937,-0.01289,0.088558,0.007661,-0.046234,0.005841,-0.140511,-0.034302,-0.009543,0.024676,-0.005074,0.012596,-0.059988,-0.006265,0.004803,-0.035114,-0.007731,-0.0250729999999999,-0.017553,-0.081113,0.320134,-0.166051,0.0895919999999999,0.091201,-0.091763,0.019125,0.111769,-0.096348,0.09709,0.087213,0.059644,0.1526539999999999,0.014471,0.128751,0.008163,0.250527,0.055986,-0.123219,-0.008384,-0.005432,-0.06318,-0.087835,-0.037521,-0.050229,-0.110297,-0.0947929999999999,-0.15573,-0.194211,-0.121124,-0.01247,-0.127697,-0.0519049999999999,-0.128185,-0.057044,0.02469,0.04222,0.098332,0.0859279999999999,0.097388,0.016419,-0.08247,0.002155,0.018843,0.01406,0.2030529999999999,0.134999,0.233807,0.027899,0.0552289999999999,0.0219819999999999,-0.018407,-0.117763,0.057811,-0.02751,0.044431,0.114592,-0.136878,-0.1168369999999999,0.225819,0.064946,-0.075422,0.156486,-0.135099,-0.0952809999999999,0.034308,-0.108189,-0.0105659999999999,0.071751,0.0577809999999999,-0.148267,-0.134588,-0.086426,0.074572,0.111741,0.098572,-0.139882,0.109604,-0.034794,0.031786
-0.04507,0.1454609999999999,0.023455,-0.022153,-0.074918,-0.066518,0.018413,0.010582,-0.084009,0.072861,-0.129303,-0.0508,-0.02489,-0.017005,-0.0919789999999999,-0.117879,-0.112276,-0.018007,-0.083698,0.066178,-0.002927,-0.002493,-0.015825,-0.029748,-0.035421,-0.081377,-0.04286,-0.029481,-0.015316,-0.06019,-0.090324,-0.162869,0.090634,0.06577,0.020982,-0.0593179999999999,-0.073175,-0.04996,-0.065592,-0.075499,-0.1187339999999999,-0.008629,-0.057698,-0.075085,-0.060854,-0.106017,-0.069613,-0.056347,0.004224,0.023396,0.168173,0.225284,0.21024,-0.10402,0.275732,0.221688,-0.031611,-0.093862,0.034892,0.008721,0.0312329999999999,-0.028576,-0.035598,0.038772,-0.045787,0.010272,-0.092887,-0.0271019999999999,0.034727,0.121251,0.082551,0.031036,-0.058269,-0.060246,-0.072406,0.000213,0.053159,0.003946,0.065915,0.063598,-0.071038,-0.001285,0.005146,-0.097028,-0.064384,0.1150569999999999,0.230292,-0.01784,0.057529,-0.091704,-0.089114,0.194881,-0.06925,-0.071346,-0.042479,0.06873,-0.068829,-0.068641,0.471929,0.050717,-0.076675,-0.049821,-0.136813
0.044432,-0.007842,0.01844,0.036639,0.243409,0.154859,0.128655,0.122329,0.0041789999999999,0.106768,-0.125698,0.027126,0.031846,-0.00447,-0.070042,-0.0560049999999999,-0.001748,-0.024365,0.035892,0.051611,0.016771,-0.080317,0.125755,0.02846,0.066002,-0.063557,-0.106067,-0.1136819999999999,0.080283,-0.134845,-0.0878289999999999,-0.070984,-0.035628,0.051732,-0.057361,-0.126052,-0.044476,-0.10215,-0.205213,-0.197944,-0.172864,-0.104593,-0.189356,-0.053367,-0.067649,-0.173174,-0.134006,-0.068289,-0.030516,-0.006278,-0.028356,-0.0266579999999999,0.057533,-0.031183,-0.063276,0.222534,0.007134,-0.011636,0.2204449999999999,-0.012999,-0.002343,0.152437,0.234523,0.1976,-0.206554,0.012473,-0.050983,-0.030899,0.123259,0.097138,0.2053849999999999,0.131438,-0.039005,-0.037425,-0.017572,-0.0996259999999999,-0.101983,0.0764519999999999,0.0751049999999999,0.019734,-0.030299,-0.0676669999999999,0.029062,-0.087611,-0.046848,0.086892,-0.050767,0.042801,-0.062331,-0.02335,0.164346,0.013765,0.019408,-0.0530669999999999,0.011885,-0.052333,-0.056184,-0.0562429999999999,-0.049476,-0.05667,0.1209099999999999,-0.0280529999999999,0.0861519999999999
-0.154256,-0.08622,-0.1208349999999999,-0.046214,-0.015919,-0.014056,-0.030398,-0.117072,-0.176499,-0.1297039999999999,-0.114595,-0.163731,-0.074983,-0.104175,-0.0605049999999999,-0.163018,0.00945,-0.212707,-0.098069,-0.014528,0.036142,0.0439709999999999,0.03997,0.047336,0.0482029999999999,0.0894809999999999,0.05017,0.038362,0.056585,0.068947,0.047166,-0.0011539999999999,-0.180551,-0.247587,-0.13423,0.063169,0.165853,0.144953,0.126041,0.060535,0.031404,0.146833,0.1957799999999999,0.13751,0.159598,0.18854,0.183749,-0.151355,0.070609,0.084373,0.0637399999999999,0.075288,0.020714,-0.030951,0.017314,-0.064934,-0.080248,-0.0878169999999999,-0.076294,-0.037027,-0.007787,0.025055,0.123439,0.000579,0.028444,0.005424,0.012765,-0.004497,-0.066644,-0.057775,-0.059159,-0.13009,-0.092157,-0.119892,-0.1089609999999999,-0.0264399999999999,0.065135,0.0807259999999999,0.175874,-0.013899,-0.013391,-0.0493759999999999,-0.030812,-0.033457,-0.018882,-0.00891,-0.024908,-0.041685,-0.01882,-0.050899,0.006193,-0.010819,-0.0415699999999999,0.02641,-0.031423,-0.016897,-0.028343,-0.031214,0.373793,-0.044699,-0.029116,0.002529,0.062856
-0.046374,0.268977,0.08164,0.141552,-0.0132719999999999,-0.083896,-0.042171,-0.108099,-0.042457,-0.060776,-0.014127,-0.0925059999999999,-0.026299,-0.069236,0.0521019999999999,-0.022413,-0.130857,-0.071934,-0.001075,-0.05225,-0.038664,0.053747,-0.178039,-0.173578,-0.1742,-0.269217,0.048272,-0.024106,-0.207803,-0.037947,-0.040642,-0.006128,-0.010458,-0.0355889999999999,-0.0263829999999999,0.0054259999999999,-0.0109719999999999,-0.043765,-0.036538,-0.153674,-0.066077,-0.063955,-0.002659,-0.068012,-0.063169,0.05227,-0.005713,-0.121091,0.0033399999999999,0.021069,-0.007042,0.0129639999999999,0.030475,-0.02583,-0.076686,0.002948,0.049226,0.092608,0.065012,0.152397,0.147233,0.161273,0.06788,-0.008702,-0.130503,-0.018509,-0.1164099999999999,-0.091143,0.142397,0.0511519999999999,0.120652,0.041711,-0.047244,-0.051117,-0.039583,0.08963,0.085454,0.067093,0.236727,-0.025847,-0.039866,-0.063195,-0.041494,0.226505,-0.037765,-0.037075,-0.041617,0.1703619999999999,-0.03136,-0.033502,-0.041731,-0.028499,-0.05586,-0.002323,-0.035037,0.254702,-0.0283889999999999,0.306782,-0.04026,-0.050773,-0.051951,-0.020457,-0.1401359999999999
0.000443,0.308092,-0.028267,-0.118381,0.078482,0.0569,0.040208,-0.040306,0.003681,-0.054611,-0.0724539999999999,-0.062759,-0.07251,-0.005455,0.049402,-0.039961,0.045595,-0.114017,-0.037515,-0.019629,-0.061219,-0.105864,0.044085,-0.0069739999999999,0.035524,-0.02288,-0.022346,-0.055145,-0.166768,-0.039774,-0.101366,-0.076279,0.049006,0.012575,-0.01488,0.125664,0.186256,0.171767,0.136304,0.06114,0.059787,0.181593,0.190071,-0.0193449999999999,0.065099,0.057982,0.0452199999999999,-0.097203,-0.06879,-0.081138,-0.069558,-0.102122,-0.084177,-0.091028,0.011031,0.055728,-0.13176,-0.116952,0.0165629999999999,0.025241,0.036413,0.058178,0.127081,0.071947,-0.145611,-0.082481,-0.016117,-0.150704,0.096751,0.070349,0.095475,0.098416,0.052649,-0.008953,-0.092022,-0.079925,-0.0021449999999999,0.020637,-0.005893,-0.061652,-0.043253,0.032434,0.354951,-0.097255,0.07559,-0.073557,-0.074516,-0.079919,-0.004792,0.1549,0.16887,0.273283,-0.03127,-0.080765,-0.077566,-0.072645,-0.026322,-0.05053,-0.07212,-0.085994,0.175772,-0.058503,-0.086127
-0.116283,-0.08838,0.056039,0.157962,0.123764,0.105791,-0.184783,-0.03247,-0.013349,-0.132514,0.24766,0.2741659999999999,0.121075,0.112547,0.109697,0.1428849999999999,-0.211071,-0.049404,-0.015974,-0.008578,0.023119,0.050606,0.0003689999999999,0.126606,0.157639,0.180259,0.124599,0.10264,0.019584,0.100847,0.0622789999999999,0.006987,-0.070366,-0.0302519999999999,-0.020055,-0.178448,-0.139253,0.048978,-0.0591549999999999,0.083971,-0.130514,-0.183073,-0.293573,-0.095924,-0.12791,0.2020559999999999,-0.111353,0.121789,0.023053,-0.054582,-0.108001,-0.092305,-0.01803,0.091629,-0.119639,0.029418,0.042484,0.004911,-0.034822,0.048654,0.036385,0.105923,0.024057,-0.1221829999999999,-0.071082,-0.09126,0.1046859999999999,0.0922019999999999,0.041457,-0.037396,-0.0935309999999999,0.09307,0.18111,0.140127,0.041308,0.026608,-0.003815,-0.00494,-0.01014,-0.002443,-0.017807,-0.017773,-0.021,-0.041973,-0.000924,0.007423,-0.013137,-0.029255,-0.021169,-0.022309,-0.022436,-0.004815,-0.003014,0.005699,-0.0098079999999999,-0.012426,0.001983,-0.010391,-0.012428,-0.034604,-0.009466,0.02529,0.111417
-0.0971279999999999,0.126217,-0.071796,0.026262,-0.133457,0.129227,-0.0334449999999999,0.036903,-0.120351,0.139258,0.0707909999999999,0.071281,-0.119131,0.059661,-0.129326,0.074548,0.02655,0.00259,0.147109,0.032646,0.192796,-0.2993389999999999,0.049222,0.0226759999999999,0.058437,-0.113345,-0.082675,-0.095133,0.012376,-0.071891,-0.070321,-0.0651539999999999,-0.026144,0.053932,0.025011,-0.0090879999999999,-0.108025,-0.147307,-0.121988,-0.053447,0.086822,0.036973,-0.182666,0.0737049999999999,-0.050393,-0.101543,-0.05651,0.054561,0.07096,0.023102,0.141568,0.177118,0.096984,-0.0670549999999999,0.144754,-0.018017,0.081103,0.201814,-0.116089,-0.044235,-0.0520539999999999,-0.1953869999999999,-0.110926,-0.018771,0.146093,0.062628,0.022816,0.0212009999999999,-0.087961,-0.104416,-0.127172,-0.009926,-0.1162619999999999,-0.216704,-0.005014,0.096035,-0.11642,0.081382,-0.049893,-0.049895,-0.042672,-0.002895,-0.068899,0.051088,0.077407,0.161369,0.1019159999999999,-0.071962,-0.074193,-0.090745,-0.08838,0.1673369999999999,-0.063512,0.156567,-0.059118,0.055509,-0.066927,-0.056995,-0.027918,-0.023724,-0.066817,-0.022724,0.076777
-0.072244,-0.077022,-0.160919,-0.052619,-0.056033,-0.082859,-0.004459,0.099963,-0.1209609999999999,-0.021824,-0.101164,0.045829,-0.195092,0.16931,-0.091184,-0.016541,-0.00027,0.169508,0.083895,0.0690139999999999,0.068837,0.024127,0.0365889999999999,0.1249369999999999,0.0731639999999999,0.1046619999999999,0.196414,0.196898,0.038787,0.088826,0.126342,-0.416388,0.077054,0.028332,0.009484,0.007214,0.090163,0.038191,0.021581,0.049848,0.016403,-0.018247,-0.066518,-0.046632,-0.2003079999999999,-0.02501,-0.1218359999999999,-0.077967,-0.17828,-0.075693,0.019852,-0.0146639999999999,-0.002783,-0.061496,0.143018,0.019972,-0.060126,0.002397,-0.034177,-0.007312,-0.005464,0.10942,0.1695289999999999,0.087759,-0.163497,-0.022575,-0.028627,-0.07259,0.041692,0.027065,0.047456,0.159957,-0.096564,-0.328864,-0.019928,-0.016619,-0.004607,0.0609929999999999,0.0422279999999999,0.030269,-0.079165,-0.049236,0.003136,-0.037946,-0.0558279999999999,0.0288819999999999,0.12632,-0.076875,0.00612,-0.003688,0.0333279999999999,0.1177849999999999,-0.083954,-0.003235,-0.077523,0.061575,-0.076557,0.003764,-0.049847,0.044145,-0.058614,0.047133,0.076309
-0.135118,-0.037446,0.024596,-0.036749,-0.1617019999999999,-0.001492,-0.067985,0.027333,0.058441,-0.064634,-0.013438,-0.0661279999999999,-0.1134299999999999,-0.00984,0.002332,0.1211319999999999,-0.016544,0.014253,0.005612,0.095481,0.0225819999999999,-0.009816,-0.129082,-0.116849,-0.0936429999999999,-0.077952,0.006851,0.074988,0.060794,0.102261,0.149081,0.1625609999999999,-0.016568,-0.0173639999999999,-0.085576,-0.088216,-0.066183,-0.048572,-0.106064,-0.006184,-0.0026449999999999,-0.061497,-0.085353,0.001155,-0.059336,-0.082131,-0.098546,0.08025,-0.039853,0.0229,-0.033743,-0.040732,0.02899,-0.053222,-0.091432,0.008901,-0.040472,-0.048684,-0.082734,0.072533,0.219885,0.193297,0.148769,0.0537799999999999,-0.021744,-0.183339,-0.031467,0.007184,-0.046268,0.044948,0.035557,-0.055763,8.9e-05,0.088408,0.138294,0.337008,0.411708,0.043057,0.050759,0.105152,-0.079161,0.080582,-0.077516,0.120675,-0.075249,-0.075721,-0.07561,0.1156359999999999,-0.084716,-0.095827,-0.0905059999999999,-0.080075,-0.081646,-0.0826409999999999,-0.077571,0.092042,0.119426,0.119756,-0.073058,0.1262069999999999,0.14867,-0.063524,-0.014019
-0.041048,0.0490839999999999,-0.068545,-0.0673309999999999,-0.090563,-0.123679,-0.136276,-0.045925,0.030325,-0.031383,0.176638,0.078526,-0.010246,0.012121,0.008289,0.10939,-0.1809079999999999,0.024912,-0.047212,0.074384,-0.003613,0.051092,-0.047242,-0.036862,0.047699,0.132874,0.158871,0.268231,0.086953,0.235598,0.20674,0.097828,-0.0927019999999999,-0.1473269999999999,-0.2273369999999999,-0.107049,-0.070544,0.05997,0.0647659999999999,-0.01718,0.086142,-0.049597,-0.0468769999999999,0.011266,0.065395,-0.021242,0.00765,0.023887,-0.082952,0.0544,0.0395579999999999,0.046778,0.058765,-0.087774,-0.0509779999999999,0.285376,0.1228349999999999,0.211898,-0.051894,0.032298,-0.067701,0.0058439999999999,0.035812,-0.078107,-0.21775,-0.031434,0.023874,-0.018557,0.0601789999999999,-0.165597,-0.1544829999999999,-0.1917039999999999,0.041819,0.05732,-0.135693,-0.090938,-0.0616059999999999,-0.119002,-0.068049,-0.023743,-0.038512,-0.058872,-0.0424579999999999,-0.076829,-0.020977,-0.019783,0.0394529999999999,0.052446,0.08792,-0.065705,-0.0646679999999999,-0.043179,-0.05377,-0.033789,-0.042301,0.199126,-0.044419,-0.043613,-0.035538,0.09896,-0.0409389999999999,-0.0041189999999999,0.09331
0.100845,-0.067582,-0.0294149999999999,-0.020136,0.093193,0.0621309999999999,0.1447369999999999,0.088931,0.068731,0.0577809999999999,0.1039819999999999,-0.005836,0.073991,-0.00975,0.1312829999999999,-0.015221,0.118966,0.034154,0.004477,0.040975,0.0559309999999999,0.089729,0.063513,0.033346,0.097833,0.084756,0.0003549999999999,0.009654,-0.101191,-0.0218569999999999,0.013652,0.011958,0.180258,0.143337,0.147848,0.1130299999999999,0.172248,0.134381,0.154847,0.0920059999999999,-0.01495,0.101766,0.140451,-0.224381,0.038394,-0.008811,-0.015137,-0.084014,-0.108439,-0.013275,-0.025974,-0.042737,-0.085848,-0.136627,-0.0767149999999999,-0.147696,-0.063207,0.00407,-0.008115,-0.093288,-0.10622,-0.05996,0.066807,-0.033463,0.076509,-0.126088,-0.010609,-0.005861,0.061908,-0.132348,-0.056128,0.041777,0.083834,0.118819,0.103905,-0.075456,0.024204,-0.242267,-0.204903,-0.083607,-0.093511,0.065376,-0.073253,0.179724,-0.1975589999999999,-0.197089,0.2259929999999999,0.04587,0.180411,0.073643,0.068147,0.026594,-0.091406,0.079911,-0.065165,0.026905,-0.053035,-0.035878,-0.180199,0.020059,0.057628,-0.037867,0.011067
-0.086636,-0.058373,-0.0595129999999999,-0.0805299999999999,-0.022831,0.0509509999999999,0.034025,0.09595,0.051948,-0.117599,-0.067129,-0.171334,-0.145277,-0.025957,-0.0104459999999999,0.008559,-0.024921,-0.0399029999999999,0.042372,-0.049656,-0.008793,0.002513,-0.034433,-0.103881,-0.0441779999999999,-0.068999,-0.053809,-0.063483,0.018775,-0.071479,-0.004556,-0.102691,-0.1058089999999999,-0.134994,-0.118334,-0.033944,0.1229089999999999,-0.011751,-0.161603,-0.231251,-0.08832,-0.009159,0.04962,-0.122347,-0.080482,-0.152244,-0.084708,0.048676,0.124425,0.180814,0.197496,0.2234809999999999,0.174452,-0.173747,0.095414,0.0240669999999999,0.1221569999999999,0.136331,-0.002323,-0.0008089999999999,-0.007653,-0.07717,0.046692,0.005247,-0.0135819999999999,0.006186,-0.114408,-0.02835,-0.053396,0.078289,0.011156,0.0280389999999999,-0.044254,0.032744,0.0602759999999999,0.032066,0.005886,0.055637,0.054894,0.013064,0.068152,0.215971,0.076473,0.110647,-0.059734,-0.080514,-0.201888,-0.155715,-0.129475,-0.062565,-0.012633,0.094526,0.153252,0.148345,-0.009928,-0.153465,0.132072,0.2121989999999999,-0.123519,-0.089625,0.091487,-0.108885,-0.06772
0.03943,0.029273,-0.020666,-0.01241,-0.074812,0.117146,0.012347,0.075596,0.035671,-0.089586,0.017876,-0.101118,-0.019303,0.011229,0.020427,0.011894,-0.003267,-0.0434439999999999,0.129999,0.0032329999999999,0.0855419999999999,0.09191,0.025296,-0.002485,0.037082,0.014766,0.013861,-0.041573,-0.004866,-0.0477589999999999,0.009362,-0.0390589999999999,-0.080078,-0.048546,-0.102033,-0.705466,-0.097353,0.060061,-0.073274,-0.065058,-0.074284,-0.0396199999999999,-0.069437,0.005902,-0.083272,0.074938,-0.042323,0.00702,0.004038,0.1200079999999999,0.023823,0.19447,0.197459,-0.109388,0.2342389999999999,0.132492,0.0288439999999999,0.012843,-0.019246,-0.015424,-0.012201,-0.121129,-0.08297,-0.038741,0.106268,0.067395,0.091846,0.118781,-0.004296,0.032035,-0.024094,-0.061706,-0.026129,-0.09422,-0.107796,-0.006082,-0.0120019999999999,0.0153569999999999,-0.011903,-0.019775,-0.031975,0.0377399999999999,0.072189,0.1098109999999999,0.0089129999999999,0.03178,-0.079291,-0.084951,-0.0154939999999999,-0.038944,-0.018269,-0.022743,0.040246,-0.025962,-0.052487,-0.063111,0.025751,0.090496,-0.065984,-0.060224,-0.029648,-0.062383,0.08887
0.015501,-0.100177,-0.2250219999999999,-0.075194,-0.09573,-0.109448,-0.073858,-0.067576,0.05209,0.051013,0.102447,-0.014787,-0.042075,-0.041252,0.092385,0.053583,0.036868,-0.087997,-0.0589159999999999,0.110868,0.193677,0.2365739999999999,0.1117799999999999,0.229455,0.140755,0.256079,0.209688,0.23381,0.056282,0.059417,-0.016654,0.1287849999999999,0.038969,0.0767419999999999,0.051919,-0.009968,0.058712,0.013906,-0.01117,-0.102021,-0.0983049999999999,0.017712,0.005312,0.06102,-1.7e-05,-0.1032329999999999,-0.025901,0.010185,-0.115668,-0.019449,0.017777,0.028843,0.0071379999999999,-0.075475,0.117904,0.021702,-0.141724,-0.1222569999999999,-0.0690149999999999,-0.132399,-0.152096,-0.0718169999999999,-0.104971,-0.012519,-0.00663,-0.0422149999999999,-0.059519,-0.1243609999999999,0.2130739999999999,0.0889399999999999,0.1392779999999999,0.061038,0.1282579999999999,0.113008,0.164018,0.049138,0.011473,-0.106651,-0.169397,0.012371,-0.062196,-0.080091,-0.060434,0.004051,-0.051093,0.038517,-0.055058,-0.010992,-0.051357,0.085959,0.047266,-0.046567,-0.0714419999999999,-0.0577409999999999,-0.0600659999999999,0.162761,-0.032576,0.035515,-0.053626,0.097982,-0.067198,0.035933,0.08947
0.015323,-0.060595,-0.076998,-0.04658,-0.016247,-0.056959,0.081691,0.050311,0.046881,-0.060436,-0.019937,-0.10034,-0.030945,-0.124566,0.100655,-0.104848,0.091863,-0.046125,0.009572,0.045859,-0.132695,-0.0371279999999999,0.017384,-0.026744,-0.005901,-0.11247,-0.119638,-0.169171,-0.013521,-0.166096,-0.187564,-0.215051,0.048299,0.069392,0.100249,-0.026889,0.011381,0.084945,0.071434,-0.029209,0.046327,-0.000669,0.088826,0.060497,0.087438,0.072444,0.115337,-0.232152,0.028763,0.071994,0.1081559999999999,0.051223,-0.00074,-0.03512,-0.005031,-0.1090329999999999,0.025278,0.1222109999999999,0.037322,-0.248,-0.000917,0.249739,-0.170025,-0.004788,-0.025913,0.165053,-0.132673,0.026997,-0.091982,0.145427,0.01231,-0.008027,-0.034301,0.001374,0.003493,-0.03202,-0.0320149999999999,-0.00643,-0.015257,-0.083484,-0.099832,-0.0843039999999999,0.029774,-0.124332,-0.097856,-0.033129,-0.002881,-0.0650029999999999,-0.011978,0.046902,-0.119694,0.070884,0.282592,-0.039293,0.023263,-0.091932,0.20624,0.190715,-0.063231,0.197562,0.0986799999999999,-0.086873,-0.09662
0.001623,0.016301,-0.080691,-0.141072,-0.086098,-0.087309,-0.005572,-0.175445,-0.039398,0.0355529999999999,-0.078177,-0.096415,-0.019707,-0.086098,-0.0893559999999999,-0.2123519999999999,-0.131602,-0.077641,-0.0012439999999999,0.0517669999999999,0.0632409999999999,-0.037376,-0.02351,0.027392,0.048974,0.072124,0.031575,0.064644,0.1184009999999999,-0.0168819999999999,0.064466,0.201988,-0.038206,-0.072753,-0.120495,-0.091534,-0.056122,-0.067859,-0.066025,0.014105,0.062133,-0.03888,-0.366774,0.008806,-0.059648,-0.074761,-0.0903409999999999,0.059469,0.044444,-0.050138,-0.015233,0.039935,0.003328,0.064271,0.078596,0.020699,0.0036969999999999,-0.033805,0.09224,0.003965,-0.04183,-0.021328,0.042769,0.085602,0.245823,0.086772,0.249158,0.153628,-0.186345,-0.013463,-0.141507,-0.099422,0.120683,0.121041,0.3637869999999999,0.263714,0.145747,0.09835,0.058149,0.009438,-0.014255,-0.028855,-0.000868,-0.042477,0.0129919999999999,0.005175,-0.005115,-0.024782,-0.009705,-0.0288509999999999,-0.029204,-0.011203,-0.021746,0.01474,-0.013074,-0.011838,-0.008773,-0.012139,-0.005524,-0.024503,-0.015057,0.02445,0.10255
-0.016239,-0.103322,0.078285,-0.081985,0.074133,-0.033867,0.116094,0.1597829999999999,0.058269,0.014355,-0.039837,0.209079,-0.0506029999999999,-0.1229869999999999,0.0170419999999999,0.13874,0.1453549999999999,0.092552,-0.057787,-0.0263029999999999,-0.01432,-0.039195,0.107149,-0.001727,0.134242,0.0120159999999999,-0.017731,0.051607,-0.023731,-0.163991,-0.136658,-0.100517,-0.072741,-0.03981,-0.111742,0.311581,-0.194969,-0.023434,0.057612,0.083815,-0.038573,-0.169856,-0.107207,0.131469,-0.076119,-0.070212,-0.137621,-0.0329519999999999,-0.023643,1.5e-05,0.010029,0.039811,-0.005422,-0.016905,0.029812,0.060327,0.006264,0.012602,-0.1290359999999999,-0.085459,0.017924,0.044856,0.108136,0.1614,-0.0190669999999999,-0.195662,-0.098085,0.058557,0.216518,-0.024613,0.011158,0.182123,-0.009312,0.012078,-0.045647,0.01272,-0.049132,-0.066866,-0.034349,-0.035128,0.013043,-0.038326,-0.053713,0.1088259999999999,-0.04287,-0.015669,-0.017899,0.3352179999999999,-0.016419,-0.057321,-0.070256,-0.045562,-0.049303,-0.048593,0.034936,0.292572,-0.051585,-0.051645,-0.045355,-0.039143,-0.057208,-0.013736,-0.060152
0.042417,0.040556,-0.024608,0.074996,0.061046,0.0606769999999999,0.044085,0.010152,0.000666,-0.016187,-0.009804,0.015709,0.066319,-0.01305,0.042834,-0.003147,-0.050884,0.0053479999999999,-0.146489,0.048368,0.089221,0.016457,-0.088875,-0.057098,0.011895,0.074691,0.113316,0.180322,-0.007852,0.124009,0.102958,0.1972799999999999,-0.0617259999999999,-0.034704,-0.0425,-0.0268829999999999,0.033407,-0.048335,-0.030004,-0.057273,-0.0318569999999999,0.007388,-0.008597,-0.092177,-0.000826,-0.013721,0.027225,-0.068923,0.0129639999999999,-0.074393,-0.1368589999999999,-0.115932,-0.072974,0.106511,-0.166429,-0.065403,-0.105863,-0.112614,0.131971,0.076608,0.036391,0.087802,0.143668,0.005628,-0.05775,-0.173653,0.053496,0.158146,0.208693,0.041754,0.155793,0.161767,0.068685,0.113923,0.075346,0.049252,-0.0139189999999999,-0.064944,-0.1093119999999999,-0.0691,0.117722,0.122859,-0.161712,0.076731,-0.1807119999999999,0.121745,0.158095,0.06642,0.100099,0.107628,0.095763,-0.175322,0.09276,-0.19479,0.099472,0.113922,0.1110829999999999,-0.092373,-0.156803,0.097541,0.136254,-0.178688,-0.199512
