daysUntilLastIssue,source.city_initiated,source.android,source.remote_api_created,source.new_map_widget,source.iphone,tag_type.tree,tag_type.street_light,tag_type.graffiti,tag_type.pothole,tag_type.signs,tag_type.overgrowth,tag_type.traffic,tag_type.trash,tag_type.blighted_property,tag_type.sidewalk,latitude,longitude,city.Oakland,city.Chicago,city.NH,city.Richmond,distanceFromCenter,target_num_views,target_num_votes,target_num_comments
0.07967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.976654995,0.700276301,0,1,0,0,0.20811616,0.001066098,0,0
0.379120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011828153,0.906437291,0,0,0,1,0.25172345,0.015991471,0.047619048,0
0.093406593,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95116861,0.699511557,0,1,0,0,0.462499322,0,0,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.9880253,0.70020184,0,1,0,0,0.390288012,0.002132196,0,0
0.145604396,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.954158995,0.701970047,0,1,0,0,0.319271612,0.001066098,0,0
0.126373626,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.071522858,0.001004515,1,0,0,0,0.151559784,0.025586354,0,0
0.236263736,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.016745801,0.905860552,0,0,0,1,0.292653726,0.007462687,0.095238095,0
0.645604396,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.012309695,0.907393116,0,0,0,1,0.159897625,0.008528785,0.047619048,0
0.098901099,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.936310145,0.702941973,0,1,0,0,0.698317553,0,0,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975682478,0.700415454,0,1,0,0,0.179221486,0,0,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.952469979,0.699408896,0,1,0,0,0.453452148,0,0,0
0.173076923,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.980003409,0.698027704,0,1,0,0,0.552803828,0.002132196,0,0
0.532967033,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.073817146,0.001713266,1,0,0,0,0.203938589,0.036247335,0,0
0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.958093595,0.700557156,0,1,0,0,0.258625323,0,0,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.950194558,0.698362164,0,1,0,0,0.603556356,0,0,0
0.302197802,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.007245062,0.907478906,0,0,0,1,0.256204362,0.002132196,0.047619048,0
0.285714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.928652647,0.700187679,0,1,0,0,0.821558204,0,0,0
0.197802198,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.932450792,0.70015414,0,1,0,0,0.750846298,0,0,0
0.796703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018364176,0.908173962,0,0,0,1,0.104615743,0.011727079,0.047619048,0
0.373626374,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.06795594,0.001878009,1,0,0,0,0.294624866,0.073560768,0.142857143,0.05
0.120879121,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.981699225,0.70056899,0,1,0,0,0.254309346,0,0,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975885845,0.700386507,0,1,0,0,0.185243324,0,0,0
0.741758242,0,0,0,0,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.082750127,0.000403177,1,0,0,0,0.080123551,0.125799574,0.19047619,0.4
0.137362637,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.967919457,0.700557945,0,1,0,0,0.126074525,0.001066098,0,0
0.137362637,0.5,0.5,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0.845685552,0.999423261,0,0,1,0,0.10251081,0.044776119,0,0
0.162087912,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.967059264,0.700189136,0,1,0,0,0.186461302,0,0,0
0.107142857,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.937934882,0.703104895,0,1,0,0,0.678826451,0,0.047619048,0
0.063186813,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.997669953,0.700293496,0,1,0,0,0.559624964,0.001066098,0,0
0.464285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845598238,0.999139918,0,0,1,0,0.057577124,0,0,0
0.64010989,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.078598558,0.000809248,1,0,0,0,0.029462141,0.034115139,0.047619048,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978896193,0.698928122,0,1,0,0,0.41363143,0,0,0
0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.945472818,0.700710307,0,1,0,0,0.483741267,0,0,0
0.074175824,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953298582,0.701725199,0,1,0,0,0.326231155,0,0,0
0.244505495,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.957196327,0.699792937,0,1,0,0,0.344838762,0,0,0
0.181318681,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.078245355,0.000356004,1,0,0,0,0.038548531,0.038379531,0.047619048,0.05
0.42032967,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.011574549,0.908403558,0,0,0,1,0.219362845,0.010660981,0.095238095,0
0.197802198,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.99045012,0.697059762,0,1,0,0,0.778589891,0.002132196,0,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.976026687,0.701175303,0,1,0,0,0.116078112,0,0,0
0.010989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.971742174,0.700449216,0,1,0,0,0.140788294,0,0,0
0.173076923,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953161907,0.700811147,0,1,0,0,0.334175691,0,0,0
0.434065934,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.077199126,0.001346683,1,0,0,0,0.122760842,0.10021322,0.047619048,0
0.175824176,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.947959284,0.699470128,0,1,0,0,0.516763916,0.07249467,0,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975745221,0.700460079,0,1,0,0,0.174434926,0,0,0
0.054945055,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977748829,0.699342809,0,1,0,0,0.34508328,0.002132196,0,0
0.145604396,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.009931823,0.907504515,0,0,0,1,0.20368369,0.018123667,0.047619048,0
0.269230769,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.011838903,0.906611824,0,0,0,1,0.23058877,0.013859275,0.047619048,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.974961153,0.698677347,0,1,0,0,0.426468638,0,0,0
0.03021978,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.949992728,0.698376749,0,1,0,0,0.604296831,0,0,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.924497787,0.70154213,0,1,0,0,0.882598952,0,0,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.954123455,0.699801373,0,1,0,0,0.389015826,0,0,0
0.065934066,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.954480607,0.700022674,0,1,0,0,0.362726655,0,0,0
0.236263736,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.070773014,0.002481935,1,0,0,0,0.345252828,0.02238806,0,0
0.692307692,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.076125036,0.000211207,1,0,0,0,0.079238902,0.047974414,0.142857143,0
0.173076923,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.986680274,0.699767247,0,1,0,0,0.404661533,0,0,0
0.472527473,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022029596,0.907368154,0,0,0,1,0.040164427,0.021321962,0.047619048,0
0.076923077,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982798764,0.699851702,0,1,0,0,0.338348648,0,0,0
0.576923077,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.02004639,0.907094258,0,0,0,1,0.077002483,0.014925373,0.047619048,0
0.038461538,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.077474449,0.000171762,1,0,0,0,0.07234395,0.008528785,0,0
0.142857143,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.984043093,0.697965096,0,1,0,0,0.593652214,0.001066098,0,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.956969706,0.699671161,0,1,0,0,0.361568654,0,0,0
0.008241758,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.983440453,0.698482343,0,1,0,0,0.516649731,0.001066098,0,0
0.148351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.986705284,0.698722922,0,1,0,0,0.521127183,0.003198294,0,0
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.974924078,0.69857764,0,1,0,0,0.441611467,0,0,0
0.42032967,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.009084573,0.907508824,0,0,0,1,0.220129848,0.018123667,0.047619048,0
0.620879121,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.021155143,0.906186395,0,0,0,1,0.228637238,0.026652452,0.047619048,0
0.090659341,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.958366944,0.700350925,0,1,0,0,0.27103347,0,0,0
0.159340659,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.933213361,0.702090023,0,1,0,0,0.721720947,0.001066098,0,0
0.587912088,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.018106403,0.908063716,0,0,0,1,0.090439452,0.015991471,0.047619048,0
0.164835165,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.926337517,0.700492444,0,1,0,0,0.856812659,0.001066098,0,0
0.153846154,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970167675,0.699787739,0,1,0,0,0.240850462,0,0,0
0.554945055,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.012421799,0.907148167,0,0,0,1,0.170241208,0.013859275,0.047619048,0
0.057692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02245717,0.907641847,0,0,0,1,0.033301769,0.006396588,0.047619048,0
0.686813187,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.008965668,0.907474293,0,0,0,1,0.222808015,0.012793177,0.047619048,0
0.134615385,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.932663153,0.70120864,0,1,0,0,0.723278021,0,0,0
0.076923077,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.922306608,0.701408054,0,1,0,0,0.924815256,0,0,0
0.381868132,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.01461934,0.908063413,0,0,0,1,0.137702982,0.012793177,0.047619048,0
0.098901099,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.972866941,0.701437831,0,1,0,0,0.053226545,0.001066098,0,0
0.78021978,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.001428391,0.906803653,0,0,0,1,0.39087278,0.014925373,0.047619048,0
0.181318681,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.933213361,0.702090023,0,1,0,0,0.721720947,0.003198294,0,0
0.17032967,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.954128062,0.701743142,0,1,0,0,0.310889943,0,0,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.945595233,0.702183864,0,1,0,0,0.488864616,0,0,0
0.686813187,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.003385709,0.906598008,0,0,0,1,0.368860372,0.013859275,0.047619048,0
0.027472527,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975793924,0.699692765,0,1,0,0,0.279192536,0,0,0
0.104395604,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.938928459,0.701691822,0,1,0,0,0.60328877,0,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979579784,0.699139734,0,1,0,0,0.389717085,0,0,0
0.057692308,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.011193484,0.906918713,0,0,0,1,0.209356052,0.004264392,0.047619048,0
0.019230769,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.92651741,0.701253871,0,1,0,0,0.842838211,0.003198294,0,0
0.043956044,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.083070862,0.000646832,1,0,0,0,0.07953071,0.020255864,0.047619048,0
0.299450549,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.083081173,0.001589548,1,0,0,0,0.179786646,0.026652452,0.047619048,0.05
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.939525834,0.703058915,0,1,0,0,0.647569639,0,0,0
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979574958,0.697806078,0,1,0,0,0.582885338,0.004264392,0,0
0.093406593,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.950635953,0.699909697,0,1,0,0,0.435400474,0,0,0
0.052197802,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.946396413,0.699644398,0,1,0,0,0.527796072,0,0,0
0.318681319,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.070581933,0.001814511,1,0,0,0,0.252660001,0,0,0
0.016483516,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.998207656,0.700263314,0,1,0,0,0.571035431,0.003198294,0,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975739079,0.700407383,0,1,0,0,0.180899666,0,0,0
0.118131868,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.925175456,0.701057815,0,1,0,0,0.870051245,0,0,0
0.076923077,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.986034855,0.700557823,0,1,0,0,0.331778951,0.001066098,0,0
0.167582418,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953418583,0.699759014,0,1,0,0,0.403951046,0,0,0
0.510989011,0.5,0.5,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0.08057606,0.001846715,1,0,0,0,0.205446067,0.043710021,0.095238095,0
0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015736209,0.906841865,0,0,0,1,0.150830843,0.009594883,0.047619048,0
0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376458,0.907210795,0,0,0,1,0.329195362,0.037313433,0.047619048,0
0.074175824,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.931744604,0.700542733,0,1,0,0,0.751547558,0,0,0
0.815934066,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.084130473,0.001233281,1,0,0,0,0.143280766,0.073560768,0.047619048,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.955853495,0.700191988,0,1,0,0,0.325634854,0,0,0
0.186813187,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.083818074,0.000876629,1,0,0,0,0.103656124,0.025586354,0.047619048,0
0.68956044,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.011160357,0.907418139,0,0,0,1,0.181299891,0.038379531,0.095238095,0
0.612637363,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.075543018,0.000522385,1,0,0,0,0.059927729,0.063965885,0,0
0.700549451,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.020329611,0.90722093,0,0,0,1,0.055295723,0.039445629,0.095238095,0
0.615384615,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.012461726,0.908120033,0,0,0,1,0.178321844,0.033049041,0.047619048,0
0.120879121,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.938761949,0.700677415,0,1,0,0,0.613179072,0,0,0
0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98745469,0.700236248,0,1,0,0,0.377926001,0,0,0
0.225274725,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953656612,0.700148577,0,1,0,0,0.365569756,0,0,0
0.137362637,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.995137636,0.70080166,0,1,0,0,0.492868026,0.001066098,0,0
0.126373626,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.956817017,0.701174798,0,1,0,0,0.25369805,0.001066098,0,0
0.162087912,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953596282,0.699852086,0,1,0,0,0.392356037,0,0,0
0.513736264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010478301,0.90699807,0,0,0,1,0.215230257,0.012793177,0.047619048,0
0.008241758,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.945762401,0.699475489,0,1,0,0,0.552122176,0,0,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.933269961,0.702570292,0,1,0,0,0.736615798,0,0,0
0.043956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.949789581,0.700601639,0,1,0,0,0.406336252,0,0,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.998063084,0.700623506,0,1,0,0,0.554130224,0,0,0
0.134615385,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951746241,0.699293998,0,1,0,0,0.47604471,0.001066098,0,0
0.123626374,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.835365205,0.999380275,0,0,1,0,0.212274123,0.003198294,0.047619048,0
0.068681319,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951504044,0.70025316,0,1,0,0,0.394851968,0,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98062009,0.701127361,0,1,0,0,0.205386091,0,0,0
0.145604396,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979829879,0.699948759,0,1,0,0,0.287200508,0,0,0
0.436813187,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.021416645,0.906929839,0,0,0,1,0.104997514,0.023454158,0.047619048,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.983262535,0.70056456,0,1,0,0,0.28181188,0,0,0
0.071428571,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.924703128,0.701448673,0,1,0,0,0.878210311,0.001066098,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977283522,0.698853397,0,1,0,0,0.412656818,0,0,0
0.115384615,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022887157,0.906476171,0,0,0,1,0.185145287,0.001066098,0.047619048,0
0.980769231,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.024131048,0.905890693,0,0,0,1,0.286167073,0.038379531,0.047619048,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.942985036,0.702165759,0,1,0,0,0.537369191,0,0,0
0.181318681,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.936207914,0.702249445,0,1,0,0,0.669042261,0.001066098,0,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.964337183,0.700661758,0,1,0,0,0.149710903,0,0,0
0.593406593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020561278,0.907246418,0,0,0,1,0.050799817,0.012793177,0.095238095,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.989806894,0.697245178,0,1,0,0,0.747140463,0,0,0
0.046703297,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.950325529,0.698870369,0,1,0,0,0.542272243,0.020255864,0,0
0.662087912,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.075082975,0.000605808,1,0,0,0,0.067339399,0.081023454,0.047619048,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.981676849,0.697858349,0,1,0,0,0.589517319,0.001066098,0,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.963563864,0.69927919,0,1,0,0,0.344213626,0.001066098,0,0
0.068681319,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.93050181,0.700943968,0,1,0,0,0.767685762,0,0,0
0.31043956,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012141869,0.906325063,0,0,0,1,0.262206593,0.00533049,0.047619048,0
0.054945055,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.937253045,0.702280193,0,1,0,0,0.650217817,0.001066098,0,0
0.598901099,0.5,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.080537449,0.001805064,1,0,0,0,0.198465763,0.084221748,0,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.992716546,0.698509186,0,1,0,0,0.624046292,0,0,0
0.126373626,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.930626419,0.7003063,0,1,0,0,0.779972803,0,0,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.992341624,0.700781229,0,1,0,0,0.439930981,0.002132196,0,0
0.596153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011333668,0.90632923,0,0,0,1,0.271689748,0.029850746,0.047619048,0
0.700549451,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.009973067,0.906854083,0,0,0,1,0.235338421,0.043710021,0.047619048,0
0.39010989,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.07063239,0.002435794,1,0,0,0,0.339627756,0.035181237,0.095238095,0
0.769230769,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.000682056,0.906463791,0,0,0,1,0.426090326,0.012793177,0.095238095,0
0.021978022,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.980851756,0.699649334,0,1,0,0,0.336153751,0.003198294,0,0
0.041208791,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970086285,0.700902823,0,1,0,0,0.065404014,0,0,0
0.285714286,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.075916843,0.000657108,1,0,0,0,0.051724834,0.021321962,0.095238095,0.05
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.931238711,0.699988104,0,1,0,0,0.780476834,0.001066098,0,0
0.491758242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025256912,0.907311554,0,0,0,1,0.09652588,0.013859275,0.047619048,0
0.365384615,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.079591038,0.000248327,1,0,0,0,0.057384508,0.015991471,0,0
0.148351648,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.066971797,0.001636357,1,0,0,0,0.282592724,0.021321962,0,0
0.197802198,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.938088668,0.702839879,0,1,0,0,0.66020039,0,0,0
0.434065934,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016650809,0.907978108,0,0,0,1,0.097665428,0.180170576,0.095238095,0
0.085164835,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951830264,0.699856921,0,1,0,0,0.420142305,0,0,0
0.010989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.930436873,0.701189949,0,1,0,0,0.766730757,0,0,0
0.186813187,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.017460325,0.90706881,0,0,0,1,0.100255937,0.002132196,0.047619048,0
0.912087912,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.012308598,0.907211948,0,0,0,1,0.168190484,0.012793177,0.047619048,0
0.230769231,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.005008033,0.906481896,0,0,0,1,0.350396938,0.010660981,0.047619048,0
