Column1,Column2,Column3,Column4,Column5
630,22.2,0.0254,71.3,0.0214178
1000,4.8,0.0254,31.7,0.000930789
8000,4.8,0.0254,55.5,0.000873218
2000,7.3,0.2286,31.7,0.0132672
500,4.0,0.2286,71.3,0.00400603
2000,15.4,0.0508,39.6,0.0282593
315,0.0,0.3048,39.6,0.00310138
2000,12.3,0.1016,39.6,0.0408268
1250,2.7,0.1524,71.3,0.00243851
4000,4.8,0.0254,71.3,0.000848633
400,11.2,0.0508,71.3,0.014072
3150,22.2,0.0254,71.3,0.0214178
1600,0.0,0.3048,71.3,0.00266337
1000,4.0,0.3048,71.3,0.00497773
6300,7.3,0.2286,39.6,0.0123481
800,4.0,0.2286,31.7,0.00509068
1600,11.2,0.0508,39.6,0.0150478
1600,0.0,0.1016,31.7,0.00150092
250,12.3,0.1016,39.6,0.0408268
1250,22.2,0.0254,71.3,0.0214178
1600,2.0,0.2286,39.6,0.00346574
800,8.4,0.0508,71.3,0.00529514
630,2.0,0.2286,39.6,0.00346574
800,2.0,0.2286,39.6,0.00346574
5000,7.3,0.2286,31.7,0.0132672
630,17.4,0.0254,71.3,0.016104
1000,7.3,0.2286,55.5,0.0111706
2500,2.7,0.1524,71.3,0.00243851
8000,17.4,0.0254,71.3,0.016104
10000,0.0,0.0508,55.5,0.00076193
500,6.7,0.1016,39.6,0.00578076
800,4.0,0.2286,55.5,0.0042862
2500,5.4,0.1524,55.5,0.00433288
500,1.5,0.3048,39.6,0.00392107
2500,0.0,0.1016,39.6,0.00146332
500,7.3,0.2286,31.7,0.0132672
630,2.0,0.2286,31.7,0.00372371
4000,8.4,0.0508,71.3,0.00529514
4000,3.0,0.3048,39.6,0.00495741
500,9.5,0.0254,39.6,0.00449821
5000,9.9,0.1524,55.5,0.0208438
800,12.6,0.1524,39.6,0.0584113
4000,3.0,0.3048,31.7,0.00529514
12500,4.0,0.2286,71.3,0.00400603
5000,0.0,0.1016,39.6,0.00146332
1000,15.4,0.0508,55.5,0.0271925
2500,8.9,0.1016,39.6,0.0124596
500,11.2,0.0508,39.6,0.0150478
2500,4.0,0.3048,71.3,0.00497773
250,12.7,0.0254,39.6,0.0130253
4000,0.0,0.3048,71.3,0.00266337
1600,7.2,0.1524,39.6,0.00909175
10000,4.2,0.0508,71.3,0.00142788
800,0.0,0.1524,71.3,0.0015988
400,17.4,0.0254,39.6,0.0172206
3150,0.0,0.1524,31.7,0.00209405
1000,0.0,0.1524,31.7,0.00209405
630,12.3,0.1016,31.7,0.0418756
400,22.2,0.0254,71.3,0.0214178
2500,7.3,0.2286,39.6,0.0123481
20000,0.0,0.0254,71.3,0.000400682
1600,4.0,0.3048,39.6,0.00579636
1000,12.6,0.1524,71.3,0.0483159
1600,9.9,0.1524,39.6,0.0233328
4000,7.3,0.2286,55.5,0.0111706
3150,5.3,0.2286,71.3,0.0051942
5000,0.0,0.0508,39.6,0.000791822
630,9.5,0.0254,55.5,0.0043284
1250,4.0,0.2286,39.6,0.00473801
10000,0.0,0.1016,55.5,0.00131983
2500,3.3,0.1016,39.6,0.00245138
3150,1.5,0.3048,71.3,0.00336729
4000,0.0,0.1524,39.6,0.00193287
6300,12.6,0.1524,71.3,0.0483159
630,5.4,0.1524,31.7,0.00525474
3150,5.4,0.1524,39.6,0.00485029
1000,9.5,0.0254,31.7,0.00461377
4000,0.0,0.1016,71.3,0.00121072
6300,8.9,0.1016,39.6,0.0124596
1000,9.5,0.0254,71.3,0.00420654
2000,19.7,0.0508,39.6,0.036484
3150,7.2,0.1524,39.6,0.00909175
400,9.5,0.0254,39.6,0.00449821
800,15.4,0.0508,55.5,0.0271925
630,9.5,0.0254,31.7,0.00461377
2500,8.4,0.0508,71.3,0.00529514
315,11.2,0.0508,71.3,0.014072
400,9.9,0.1524,31.7,0.0252785
4000,0.0,0.0254,71.3,0.000400682
630,5.3,0.2286,71.3,0.0051942
5000,3.3,0.1016,55.5,0.002211
5000,12.7,0.0254,71.3,0.0121808
4000,12.6,0.1524,71.3,0.0483159
16000,0.0,0.2286,71.3,0.00214345
2500,4.2,0.0508,39.6,0.00152689
2500,8.4,0.0508,39.6,0.00566229
400,7.3,0.2286,55.5,0.0111706
8000,1.5,0.3048,71.3,0.00336729
6300,12.3,0.1016,55.5,0.0368233
6300,8.9,0.1016,71.3,0.0103088
1250,1.5,0.3048,71.3,0.00336729
3150,7.2,0.1524,71.3,0.00752039
315,7.3,0.2286,71.3,0.0104404
630,5.4,0.1524,55.5,0.00433288
1600,12.7,0.0254,39.6,0.0130253
1000,17.4,0.0254,39.6,0.0172206
5000,4.8,0.0254,71.3,0.000848633
12500,4.8,0.0254,71.3,0.000848633
12500,2.7,0.1524,39.6,0.00294804
800,8.4,0.0508,31.7,0.00580776
500,12.6,0.1524,71.3,0.0483159
800,22.2,0.0254,71.3,0.0214178
630,8.9,0.1016,39.6,0.0124596
12500,0.0,0.0254,71.3,0.000400682
2000,6.7,0.1016,39.6,0.00578076
2000,4.8,0.0254,71.3,0.000848633
2000,2.0,0.2286,55.5,0.00313525
200,22.2,0.0254,39.6,0.0229028
2500,4.8,0.0254,71.3,0.000848633
6300,12.6,0.1524,39.6,0.0584113
2500,4.0,0.2286,39.6,0.00473801
315,7.3,0.2286,39.6,0.0123481
4000,17.4,0.0254,71.3,0.016104
2000,0.0,0.3048,71.3,0.00266337
2000,3.3,0.1016,39.6,0.00245138
1000,5.4,0.1524,39.6,0.00485029
10000,0.0,0.1016,31.7,0.00150092
400,12.7,0.0254,71.3,0.0121808
250,8.9,0.1016,39.6,0.0124596
2000,9.9,0.1524,71.3,0.0193001
500,8.4,0.0508,55.5,0.00544854
200,12.6,0.1524,39.6,0.0584113
2000,8.4,0.0508,71.3,0.00529514
800,0.0,0.0508,55.5,0.00076193
1250,2.0,0.2286,39.6,0.00346574
200,9.9,0.1524,39.6,0.0233328
200,12.3,0.1016,71.3,0.0337792
500,4.0,0.2286,39.6,0.00473801
4000,4.0,0.2286,39.6,0.00473801
315,5.4,0.1524,31.7,0.00525474
1000,6.7,0.1016,39.6,0.00578076
16000,2.7,0.1524,71.3,0.00243851
3150,0.0,0.0254,39.6,0.000428464
1600,4.0,0.2286,39.6,0.00473801
630,15.4,0.0508,39.6,0.0282593
8000,15.4,0.0508,71.3,0.0264269
4000,4.8,0.0254,55.5,0.000873218
200,17.4,0.0254,31.7,0.0176631
1000,3.0,0.3048,31.7,0.00529514
8000,0.0,0.0508,71.3,0.000740478
250,15.6,0.1016,39.6,0.0528487
1000,0.0,0.3048,55.5,0.00283081
2500,9.5,0.0254,31.7,0.00461377
3150,5.4,0.1524,55.5,0.00433288
4000,12.6,0.1524,39.6,0.0584113
400,4.0,0.3048,39.6,0.00579636
3150,0.0,0.2286,71.3,0.00214345
3150,15.6,0.1016,71.3,0.0437259
2000,15.4,0.0508,31.7,0.0289853
200,9.5,0.0254,31.7,0.00461377
800,3.3,0.1016,55.5,0.002211
1250,9.5,0.0254,71.3,0.00420654
800,0.0,0.1016,31.7,0.00150092
5000,0.0,0.1016,55.5,0.00131983
630,0.0,0.2286,31.7,0.0027238
6300,0.0,0.2286,39.6,0.00253511
5000,4.2,0.0508,71.3,0.00142788
315,9.9,0.1524,39.6,0.0233328
1250,0.0,0.0508,39.6,0.000791822
20000,0.0,0.2286,71.3,0.00214345
1000,3.0,0.3048,39.6,0.00495741
2000,0.0,0.3048,55.5,0.00283081
315,12.6,0.1524,39.6,0.0584113
800,9.5,0.0254,31.7,0.00461377
1250,0.0,0.0508,31.7,0.000812164
1250,17.4,0.0254,31.7,0.0176631
1000,9.9,0.1524,39.6,0.0233328
1000,7.3,0.2286,71.3,0.0104404
4000,5.4,0.1524,31.7,0.00525474
630,7.2,0.1524,39.6,0.00909175
4000,4.8,0.0254,31.7,0.000930789
1600,8.9,0.1016,71.3,0.0103088
500,0.0,0.1524,31.7,0.00209405
4000,0.0,0.1016,55.5,0.00131983
1000,3.0,0.3048,55.5,0.00452492
1600,0.0,0.0254,31.7,0.000439472
3150,2.7,0.1524,39.6,0.00294804
2500,3.0,0.3048,71.3,0.00425727
630,0.0,0.3048,31.7,0.00331266
2000,9.5,0.0254,71.3,0.00420654
800,3.3,0.1016,71.3,0.00202822
1600,15.4,0.0508,71.3,0.0264269
1600,8.4,0.0508,55.5,0.00544854
6300,0.0,0.1524,31.7,0.00209405
400,8.4,0.0508,39.6,0.00566229
4000,15.6,0.1016,71.3,0.0437259
1250,22.2,0.0254,39.6,0.0229028
800,22.2,0.0254,39.6,0.0229028
2000,12.3,0.1016,71.3,0.0337792
1250,0.0,0.1016,39.6,0.00146332
4000,5.3,0.2286,39.6,0.00614329
4000,19.7,0.0508,71.3,0.0341183
1600,9.5,0.0254,39.6,0.00449821
3150,9.9,0.1524,31.7,0.0252785
800,12.3,0.1016,71.3,0.0337792
250,7.3,0.2286,31.7,0.0132672
2000,1.5,0.3048,39.6,0.00392107
800,9.9,0.1524,71.3,0.0193001
10000,7.2,0.1524,39.6,0.00909175
1250,7.3,0.2286,55.5,0.0111706
3150,2.0,0.2286,55.5,0.00313525
3150,12.3,0.1016,55.5,0.0368233
315,4.0,0.3048,39.6,0.00579636
315,4.0,0.2286,31.7,0.00509068
5000,15.4,0.0508,31.7,0.0289853
630,0.0,0.3048,39.6,0.00310138
20000,0.0,0.0254,55.5,0.00041229
8000,3.0,0.3048,39.6,0.00495741
8000,0.0,0.0254,39.6,0.000428464
8000,7.2,0.1524,39.6,0.00909175
2000,9.5,0.0254,55.5,0.0043284
4000,8.9,0.1016,39.6,0.0124596
1250,15.6,0.1016,71.3,0.0437259
5000,0.0,0.2286,55.5,0.00229336
10000,0.0,0.0254,39.6,0.000428464
1250,9.5,0.0254,39.6,0.00449821
630,0.0,0.2286,55.5,0.00229336
250,7.3,0.2286,39.6,0.0123481
6300,0.0,0.1524,71.3,0.0015988
6300,0.0,0.1016,39.6,0.00146332
2500,8.9,0.1016,71.3,0.0103088
1600,6.7,0.1016,39.6,0.00578076
315,4.0,0.3048,71.3,0.00497773
4000,0.0,0.2286,39.6,0.00253511
1600,4.0,0.3048,71.3,0.00497773
5000,5.4,0.1524,71.3,0.00401199
1000,3.0,0.3048,71.3,0.00425727
2500,4.0,0.2286,71.3,0.00400603
2500,0.0,0.1016,55.5,0.00131983
500,9.5,0.0254,31.7,0.00461377
1000,0.0,0.2286,31.7,0.0027238
400,4.0,0.2286,31.7,0.00509068
400,5.4,0.1524,39.6,0.00485029
315,19.7,0.0508,39.6,0.036484
5000,0.0,0.3048,39.6,0.00310138
250,19.7,0.0508,39.6,0.036484
4000,2.0,0.2286,39.6,0.00346574
1250,8.4,0.0508,71.3,0.00529514
1600,0.0,0.3048,39.6,0.00310138
8000,3.0,0.3048,71.3,0.00425727
10000,12.7,0.0254,39.6,0.0130253
1250,12.3,0.1016,39.6,0.0408268
800,0.0,0.3048,31.7,0.00331266
6300,9.5,0.0254,71.3,0.00420654
1600,7.3,0.2286,55.5,0.0111706
16000,1.5,0.3048,71.3,0.00336729
1250,12.3,0.1016,31.7,0.0418756
1600,0.0,0.2286,31.7,0.0027238
1000,2.7,0.1524,39.6,0.00294804
800,9.9,0.1524,39.6,0.0233328
1000,0.0,0.1524,39.6,0.00193287
630,15.6,0.1016,71.3,0.0437259
2000,0.0,0.0254,39.6,0.000428464
630,19.7,0.0508,39.6,0.036484
6300,9.5,0.0254,55.5,0.0043284
630,17.4,0.0254,55.5,0.0165706
400,15.4,0.0508,39.6,0.0282593
6300,0.0,0.0254,31.7,0.000439472
1600,9.5,0.0254,31.7,0.00461377
315,12.7,0.0254,39.6,0.0130253
3150,4.0,0.2286,31.7,0.00509068
6300,1.5,0.3048,39.6,0.00392107
630,0.0,0.1524,39.6,0.00193287
1000,0.0,0.0254,31.7,0.000439472
200,9.9,0.1524,31.7,0.0252785
1250,12.6,0.1524,39.6,0.0584113
1250,9.9,0.1524,39.6,0.0233328
1250,17.4,0.0254,55.5,0.0165706
500,4.0,0.3048,39.6,0.00579636
2000,15.6,0.1016,71.3,0.0437259
1600,6.7,0.1016,71.3,0.00478288
3150,4.8,0.0254,71.3,0.000848633
630,8.4,0.0508,39.6,0.00566229
2000,3.3,0.1016,31.7,0.00251435
10000,0.0,0.0508,31.7,0.000812164
8000,2.0,0.2286,71.3,0.00293031
1250,6.7,0.1016,71.3,0.00478288
800,8.9,0.1016,71.3,0.0103088
6300,15.4,0.0508,55.5,0.0271925
4000,11.2,0.0508,39.6,0.0150478
3150,0.0,0.1016,55.5,0.00131983
200,12.3,0.1016,55.5,0.0368233
315,2.0,0.2286,31.7,0.00372371
1000,0.0,0.1016,71.3,0.00121072
2500,17.4,0.0254,31.7,0.0176631
1250,1.5,0.3048,39.6,0.00392107
12500,0.0,0.3048,55.5,0.00283081
800,2.0,0.2286,55.5,0.00313525
4000,0.0,0.0254,31.7,0.000439472
1250,15.4,0.0508,39.6,0.0282593
3150,3.0,0.3048,39.6,0.00495741
400,0.0,0.2286,55.5,0.00229336
4000,12.3,0.1016,71.3,0.0337792
1250,2.0,0.2286,71.3,0.00293031
315,4.0,0.2286,39.6,0.00473801
315,0.0,0.3048,31.7,0.00331266
5000,0.0,0.0508,71.3,0.000740478
630,9.9,0.1524,55.5,0.0208438
8000,4.0,0.2286,39.6,0.00473801
4000,5.4,0.1524,39.6,0.00485029
1250,3.0,0.3048,31.7,0.00529514
2500,15.6,0.1016,39.6,0.0528487
6300,12.7,0.0254,39.6,0.0130253
1600,8.4,0.0508,31.7,0.00580776
2000,9.5,0.0254,39.6,0.00449821
200,17.4,0.0254,39.6,0.0172206
250,0.0,0.3048,39.6,0.00310138
630,4.0,0.3048,39.6,0.00579636
3150,12.7,0.0254,39.6,0.0130253
800,11.2,0.0508,39.6,0.0150478
1600,4.8,0.0254,39.6,0.000907475
4000,9.5,0.0254,39.6,0.00449821
1600,0.0,0.0508,55.5,0.00076193
2000,0.0,0.1016,55.5,0.00131983
4000,4.0,0.3048,71.3,0.00497773
1250,15.4,0.0508,31.7,0.0289853
4000,22.2,0.0254,39.6,0.0229028
5000,5.3,0.2286,39.6,0.00614329
500,0.0,0.2286,39.6,0.00253511
1000,5.4,0.1524,55.5,0.00433288
1600,0.0,0.0508,39.6,0.000791822
3150,0.0,0.1016,31.7,0.00150092
2500,4.0,0.2286,31.7,0.00509068
1600,3.0,0.3048,55.5,0.00452492
2500,6.7,0.1016,71.3,0.00478288
3150,4.2,0.0508,39.6,0.00152689
6300,4.0,0.2286,39.6,0.00473801
2000,7.2,0.1524,71.3,0.00752039
3150,5.4,0.1524,71.3,0.00401199
400,4.0,0.2286,39.6,0.00473801
16000,0.0,0.0254,39.6,0.000428464
1250,0.0,0.3048,39.6,0.00310138
6300,5.3,0.2286,71.3,0.0051942
500,19.7,0.0508,39.6,0.036484
16000,0.0,0.3048,71.3,0.00266337
2500,9.5,0.0254,55.5,0.0043284
1000,3.3,0.1016,39.6,0.00245138
5000,3.0,0.3048,71.3,0.00425727
3150,19.7,0.0508,39.6,0.036484
2500,3.3,0.1016,55.5,0.002211
200,15.6,0.1016,39.6,0.0528487
630,6.7,0.1016,71.3,0.00478288
630,3.3,0.1016,39.6,0.00245138
5000,0.0,0.0254,71.3,0.000400682
400,12.6,0.1524,71.3,0.0483159
4000,2.0,0.2286,71.3,0.00293031
4000,15.4,0.0508,39.6,0.0282593
10000,0.0,0.0508,71.3,0.000740478
2000,3.0,0.3048,31.7,0.00529514
1000,15.4,0.0508,39.6,0.0282593
250,17.4,0.0254,71.3,0.016104
4000,3.0,0.3048,55.5,0.00452492
8000,0.0,0.1524,71.3,0.0015988
400,4.0,0.3048,71.3,0.00497773
10000,0.0,0.3048,55.5,0.00283081
1600,8.9,0.1016,39.6,0.0124596
2500,9.9,0.1524,31.7,0.0252785
6300,7.3,0.2286,31.7,0.0132672
1000,0.0,0.1524,55.5,0.00172668
2500,0.0,0.2286,31.7,0.0027238
10000,12.7,0.0254,71.3,0.0121808
4000,7.3,0.2286,31.7,0.0132672
800,17.4,0.0254,31.7,0.0176631
5000,0.0,0.1524,55.5,0.00172668
10000,0.0,0.0254,31.7,0.000439472
4000,4.0,0.2286,71.3,0.00400603
200,8.9,0.1016,39.6,0.0124596
1000,0.0,0.2286,55.5,0.00229336
250,12.6,0.1524,71.3,0.0483159
1600,0.0,0.1524,71.3,0.0015988
1000,12.7,0.0254,71.3,0.0121808
500,15.4,0.0508,55.5,0.0271925
3150,0.0,0.0254,55.5,0.00041229
4000,17.4,0.0254,55.5,0.0165706
800,9.5,0.0254,55.5,0.0043284
400,17.4,0.0254,31.7,0.0176631
500,12.3,0.1016,31.7,0.0418756
4000,3.3,0.1016,39.6,0.00245138
1250,17.4,0.0254,39.6,0.0172206
1250,19.7,0.0508,39.6,0.036484
6300,5.3,0.2286,39.6,0.00614329
6300,0.0,0.2286,31.7,0.0027238
3150,3.0,0.3048,71.3,0.00425727
1000,4.2,0.0508,39.6,0.00152689
800,12.7,0.0254,71.3,0.0121808
4000,0.0,0.0508,39.6,0.000791822
2500,0.0,0.1524,39.6,0.00193287
500,3.0,0.3048,55.5,0.00452492
200,8.9,0.1016,71.3,0.0103088
1250,2.7,0.1524,39.6,0.00294804
4000,19.7,0.0508,39.6,0.036484
3150,12.3,0.1016,71.3,0.0337792
500,4.0,0.2286,31.7,0.00509068
4000,1.5,0.3048,71.3,0.00336729
5000,4.0,0.2286,71.3,0.00400603
3150,9.5,0.0254,39.6,0.00449821
250,12.3,0.1016,31.7,0.0418756
800,3.3,0.1016,39.6,0.00245138
6300,0.0,0.1524,55.5,0.00172668
250,7.3,0.2286,55.5,0.0111706
8000,4.0,0.2286,55.5,0.0042862
315,19.7,0.0508,71.3,0.0341183
1600,3.3,0.1016,31.7,0.00251435
500,12.3,0.1016,39.6,0.0408268
6300,3.0,0.3048,31.7,0.00529514
6300,0.0,0.0254,39.6,0.000428464
500,0.0,0.3048,39.6,0.00310138
800,9.5,0.0254,39.6,0.00449821
200,9.9,0.1524,71.3,0.0193001
2500,8.4,0.0508,31.7,0.00580776
1000,4.0,0.3048,39.6,0.00579636
3150,2.0,0.2286,31.7,0.00372371
6300,15.4,0.0508,71.3,0.0264269
2000,9.9,0.1524,39.6,0.0233328
3150,9.9,0.1524,39.6,0.0233328
5000,4.2,0.0508,39.6,0.00152689
1250,11.2,0.0508,39.6,0.0150478
8000,2.7,0.1524,71.3,0.00243851
1250,12.7,0.0254,71.3,0.0121808
800,12.3,0.1016,31.7,0.0418756
2500,8.4,0.0508,55.5,0.00544854
16000,0.0,0.0254,55.5,0.00041229
315,15.6,0.1016,71.3,0.0437259
5000,3.0,0.3048,55.5,0.00452492
500,4.8,0.0254,31.7,0.000930789
500,5.4,0.1524,55.5,0.00433288
250,19.7,0.0508,71.3,0.0341183
1600,17.4,0.0254,31.7,0.0176631
315,3.0,0.3048,31.7,0.00529514
2500,19.7,0.0508,39.6,0.036484
4000,1.5,0.3048,39.6,0.00392107
2500,4.8,0.0254,39.6,0.000907475
400,9.9,0.1524,39.6,0.0233328
10000,4.8,0.0254,39.6,0.000907475
3150,0.0,0.2286,55.5,0.00229336
6300,3.0,0.3048,71.3,0.00425727
800,9.9,0.1524,31.7,0.0252785
500,15.4,0.0508,71.3,0.0264269
630,5.3,0.2286,39.6,0.00614329
4000,0.0,0.0508,55.5,0.00076193
400,6.7,0.1016,39.6,0.00578076
2500,0.0,0.0508,55.5,0.00076193
630,4.0,0.2286,39.6,0.00473801
4000,0.0,0.1016,39.6,0.00146332
2000,19.7,0.0508,71.3,0.0341183
10000,4.8,0.0254,55.5,0.000873218
6300,9.9,0.1524,31.7,0.0252785
1250,11.2,0.0508,71.3,0.014072
5000,0.0,0.3048,71.3,0.00266337
8000,0.0,0.3048,71.3,0.00266337
630,0.0,0.3048,55.5,0.00283081
800,0.0,0.3048,55.5,0.00283081
200,0.0,0.3048,39.6,0.00310138
2000,0.0,0.3048,39.6,0.00310138
2500,0.0,0.3048,39.6,0.00310138
6300,0.0,0.3048,39.6,0.00310138
250,0.0,0.3048,31.7,0.00331266
400,0.0,0.3048,31.7,0.00331266
1250,0.0,0.3048,31.7,0.00331266
2000,0.0,0.3048,31.7,0.00331266
3150,0.0,0.3048,31.7,0.00331266
4000,0.0,0.3048,31.7,0.00331266
8000,0.0,0.3048,31.7,0.00331266
2000,1.5,0.3048,71.3,0.00336729
6300,1.5,0.3048,71.3,0.00336729
10000,1.5,0.3048,71.3,0.00336729
400,1.5,0.3048,39.6,0.00392107
5000,1.5,0.3048,39.6,0.00392107
400,3.0,0.3048,71.3,0.00425727
1600,3.0,0.3048,71.3,0.00425727
630,3.0,0.3048,55.5,0.00452492
1250,3.0,0.3048,55.5,0.00452492
6300,3.0,0.3048,55.5,0.00452492
800,3.0,0.3048,39.6,0.00495741
6300,3.0,0.3048,39.6,0.00495741
250,4.0,0.3048,71.3,0.00497773
2000,4.0,0.3048,71.3,0.00497773
2000,4.0,0.3048,39.6,0.00579636
3150,4.0,0.3048,39.6,0.00579636
4000,4.0,0.3048,39.6,0.00579636
5000,0.0,0.2286,71.3,0.00214345
6300,0.0,0.2286,71.3,0.00214345
8000,0.0,0.2286,71.3,0.00214345
12500,0.0,0.2286,71.3,0.00214345
800,0.0,0.2286,55.5,0.00229336
4000,0.0,0.2286,31.7,0.0027238
5000,0.0,0.2286,31.7,0.0027238
630,2.0,0.2286,71.3,0.00293031
1000,2.0,0.2286,71.3,0.00293031
1600,2.0,0.2286,71.3,0.00293031
2500,2.0,0.2286,71.3,0.00293031
3150,2.0,0.2286,71.3,0.00293031
500,2.0,0.2286,55.5,0.00313525
1250,2.0,0.2286,55.5,0.00313525
5000,2.0,0.2286,55.5,0.00313525
6300,2.0,0.2286,55.5,0.00313525
315,2.0,0.2286,39.6,0.00346574
1000,2.0,0.2286,39.6,0.00346574
5000,2.0,0.2286,39.6,0.00346574
630,4.0,0.2286,71.3,0.00400603
8000,4.0,0.2286,71.3,0.00400603
10000,4.0,0.2286,71.3,0.00400603
1000,4.0,0.2286,55.5,0.0042862
6300,4.0,0.2286,55.5,0.0042862
2000,4.0,0.2286,39.6,0.00473801
630,4.0,0.2286,31.7,0.00509068
1000,4.0,0.2286,31.7,0.00509068
5000,4.0,0.2286,31.7,0.00509068
6300,4.0,0.2286,31.7,0.00509068
400,5.3,0.2286,71.3,0.0051942
800,5.3,0.2286,71.3,0.0051942
1000,5.3,0.2286,71.3,0.0051942
5000,5.3,0.2286,71.3,0.0051942
250,7.3,0.2286,71.3,0.0104404
400,7.3,0.2286,71.3,0.0104404
630,7.3,0.2286,71.3,0.0104404
1600,7.3,0.2286,71.3,0.0104404
2500,7.3,0.2286,71.3,0.0104404
3150,7.3,0.2286,71.3,0.0104404
200,7.3,0.2286,55.5,0.0111706
315,7.3,0.2286,55.5,0.0111706
630,7.3,0.2286,55.5,0.0111706
2000,7.3,0.2286,55.5,0.0111706
3150,7.3,0.2286,55.5,0.0111706
400,7.3,0.2286,39.6,0.0123481
500,7.3,0.2286,39.6,0.0123481
630,7.3,0.2286,39.6,0.0123481
1600,7.3,0.2286,39.6,0.0123481
3150,7.3,0.2286,39.6,0.0123481
5000,7.3,0.2286,39.6,0.0123481
630,7.3,0.2286,31.7,0.0132672
1250,0.0,0.1524,71.3,0.0015988
2000,0.0,0.1524,71.3,0.0015988
2500,0.0,0.1524,71.3,0.0015988
4000,0.0,0.1524,71.3,0.0015988
12500,0.0,0.1524,71.3,0.0015988
1250,0.0,0.1524,55.5,0.00172668
3150,0.0,0.1524,55.5,0.00172668
4000,0.0,0.1524,55.5,0.00172668
16000,0.0,0.1524,55.5,0.00172668
800,0.0,0.1524,39.6,0.00193287
800,0.0,0.1524,31.7,0.00209405
2500,0.0,0.1524,31.7,0.00209405
800,2.7,0.1524,71.3,0.00243851
1000,2.7,0.1524,71.3,0.00243851
2000,2.7,0.1524,71.3,0.00243851
4000,2.7,0.1524,71.3,0.00243851
800,2.7,0.1524,39.6,0.00294804
2500,2.7,0.1524,39.6,0.00294804
4000,2.7,0.1524,39.6,0.00294804
5000,2.7,0.1524,39.6,0.00294804
500,5.4,0.1524,71.3,0.00401199
1250,5.4,0.1524,71.3,0.00401199
2000,5.4,0.1524,71.3,0.00401199
6300,5.4,0.1524,71.3,0.00401199
800,5.4,0.1524,55.5,0.00433288
5000,5.4,0.1524,55.5,0.00433288
8000,5.4,0.1524,55.5,0.00433288
5000,5.4,0.1524,39.6,0.00485029
6300,5.4,0.1524,39.6,0.00485029
2000,5.4,0.1524,31.7,0.00525474
400,7.2,0.1524,71.3,0.00752039
1000,7.2,0.1524,71.3,0.00752039
1250,7.2,0.1524,71.3,0.00752039
6300,7.2,0.1524,71.3,0.00752039
8000,7.2,0.1524,71.3,0.00752039
2000,7.2,0.1524,39.6,0.00909175
400,9.9,0.1524,71.3,0.0193001
630,9.9,0.1524,71.3,0.0193001
1600,9.9,0.1524,71.3,0.0193001
3150,9.9,0.1524,71.3,0.0193001
4000,9.9,0.1524,71.3,0.0193001
6300,9.9,0.1524,71.3,0.0193001
2000,9.9,0.1524,55.5,0.0208438
2500,9.9,0.1524,55.5,0.0208438
500,9.9,0.1524,39.6,0.0233328
2500,9.9,0.1524,39.6,0.0233328
4000,9.9,0.1524,39.6,0.0233328
500,9.9,0.1524,31.7,0.0252785
630,9.9,0.1524,31.7,0.0252785
1600,9.9,0.1524,31.7,0.0252785
200,12.6,0.1524,71.3,0.0483159
2000,12.6,0.1524,71.3,0.0483159
2500,12.6,0.1524,71.3,0.0483159
400,12.6,0.1524,39.6,0.0584113
500,12.6,0.1524,39.6,0.0584113
800,0.0,0.0508,71.3,0.000740478
1000,0.0,0.0508,71.3,0.000740478
1600,0.0,0.0508,71.3,0.000740478
2000,0.0,0.0508,71.3,0.000740478
12500,0.0,0.0508,71.3,0.000740478
2000,0.0,0.0508,55.5,0.00076193
3150,0.0,0.0508,55.5,0.00076193
5000,0.0,0.0508,55.5,0.00076193
1000,0.0,0.0508,39.6,0.000791822
6300,0.0,0.0508,39.6,0.000791822
8000,0.0,0.0508,39.6,0.000791822
2000,0.0,0.0508,31.7,0.000812164
4000,0.0,0.0508,31.7,0.000812164
6300,0.0,0.0508,31.7,0.000812164
12500,0.0,0.0508,31.7,0.000812164
4000,4.2,0.0508,71.3,0.00142788
1600,4.2,0.0508,39.6,0.00152689
800,8.4,0.0508,55.5,0.00544854
4000,8.4,0.0508,55.5,0.00544854
500,8.4,0.0508,39.6,0.00566229
1000,8.4,0.0508,39.6,0.00566229
1250,8.4,0.0508,39.6,0.00566229
2000,8.4,0.0508,39.6,0.00566229
3150,8.4,0.0508,39.6,0.00566229
4000,8.4,0.0508,39.6,0.00566229
200,11.2,0.0508,71.3,0.014072
800,11.2,0.0508,71.3,0.014072
1000,11.2,0.0508,39.6,0.0150478
3150,11.2,0.0508,39.6,0.0150478
315,15.4,0.0508,71.3,0.0264269
2000,15.4,0.0508,71.3,0.0264269
3150,15.4,0.0508,71.3,0.0264269
250,15.4,0.0508,55.5,0.0271925
630,15.4,0.0508,55.5,0.0271925
2000,15.4,0.0508,55.5,0.0271925
4000,15.4,0.0508,55.5,0.0271925
315,15.4,0.0508,39.6,0.0282593
1600,15.4,0.0508,39.6,0.0282593
800,15.4,0.0508,31.7,0.0289853
1600,15.4,0.0508,31.7,0.0289853
3150,15.4,0.0508,31.7,0.0289853
200,19.7,0.0508,71.3,0.0341183
800,19.7,0.0508,71.3,0.0341183
3150,19.7,0.0508,71.3,0.0341183
3150,0.0,0.0254,71.3,0.000400682
10000,0.0,0.0254,55.5,0.00041229
1600,0.0,0.0254,39.6,0.000428464
2500,0.0,0.0254,39.6,0.000428464
4000,0.0,0.0254,39.6,0.000428464
