Column1,Column2,Column3,Column4,Column5
630,9.5,0.0254,55.5,0.0043284
2000,4.8,0.0254,31.7,0.000930789
3150,0.0,0.1524,71.3,0.0015988
400,4.0,0.2286,55.5,0.0042862
1600,15.4,0.0508,31.7,0.0289853
1600,0.0,0.3048,39.6,0.00310138
4000,12.3,0.1016,39.6,0.0408268
3150,2.7,0.1524,39.6,0.00294804
2500,4.8,0.0254,39.6,0.000907475
630,11.2,0.0508,39.6,0.0150478
1250,0.0,0.1016,71.3,0.00121072
4000,0.0,0.3048,71.3,0.00266337
4000,4.0,0.3048,71.3,0.00497773
2500,7.3,0.2286,31.7,0.0132672
6300,5.3,0.2286,71.3,0.0051942
2000,15.4,0.0508,71.3,0.0264269
5000,3.3,0.1016,71.3,0.00202822
1600,12.3,0.1016,39.6,0.0408268
5000,22.2,0.0254,39.6,0.0229028
500,2.0,0.2286,31.7,0.00372371
2500,8.4,0.0508,55.5,0.00544854
6300,2.0,0.2286,39.6,0.00346574
315,2.0,0.2286,31.7,0.00372371
12500,0.0,0.1524,71.3,0.0015988
3150,17.4,0.0254,55.5,0.0165706
500,7.3,0.2286,39.6,0.0123481
5000,2.7,0.1524,39.6,0.00294804
2000,17.4,0.0254,39.6,0.0172206
1600,0.0,0.0508,31.7,0.000812164
800,6.7,0.1016,31.7,0.00592927
2500,4.0,0.2286,39.6,0.00473801
800,5.4,0.1524,31.7,0.00525474
800,1.5,0.3048,39.6,0.00392107
8000,0.0,0.1016,31.7,0.00150092
1000,0.0,0.1524,71.3,0.0015988
5000,2.0,0.2286,31.7,0.00372371
1000,8.4,0.0508,39.6,0.00566229
6300,3.0,0.3048,39.6,0.00495741
4000,9.5,0.0254,31.7,0.00461377
500,9.9,0.1524,31.7,0.0252785
12500,0.0,0.0508,71.3,0.000740478
400,4.0,0.3048,71.3,0.00497773
500,4.0,0.2286,39.6,0.00473801
1000,3.3,0.1016,71.3,0.00202822
1000,15.4,0.0508,39.6,0.0282593
800,12.3,0.1016,71.3,0.0337792
800,15.4,0.0508,71.3,0.0264269
8000,4.0,0.3048,71.3,0.00497773
4000,17.4,0.0254,71.3,0.016104
12500,0.0,0.3048,71.3,0.00266337
2500,9.9,0.1524,71.3,0.0193001
1600,8.4,0.0508,71.3,0.00529514
630,0.0,0.1524,55.5,0.00172668
4000,17.4,0.0254,31.7,0.0176631
12500,2.7,0.1524,71.3,0.00243851
4000,2.7,0.1524,71.3,0.00243851
1600,12.3,0.1016,31.7,0.0418756
1600,22.2,0.0254,39.6,0.0229028
1600,7.3,0.2286,31.7,0.0132672
1250,0.0,0.0254,31.7,0.000439472
5000,0.0,0.2286,71.3,0.00214345
1000,0.0,0.0508,71.3,0.000740478
400,12.6,0.1524,71.3,0.0483159
1250,7.3,0.2286,39.6,0.0123481
4000,5.3,0.2286,39.6,0.00614329
12500,0.0,0.0508,31.7,0.000812164
1600,9.5,0.0254,39.6,0.00449821
5000,4.0,0.2286,31.7,0.00509068
2500,0.0,0.1016,31.7,0.00150092
2500,3.3,0.1016,31.7,0.00251435
6300,1.5,0.3048,71.3,0.00336729
8000,0.0,0.1524,31.7,0.00209405
4000,0.0,0.0508,71.3,0.000740478
3150,7.2,0.1524,71.3,0.00752039
1000,7.2,0.1524,71.3,0.00752039
630,12.7,0.0254,39.6,0.0130253
1600,0.0,0.1016,39.6,0.00146332
2500,12.3,0.1016,71.3,0.0337792
3150,9.5,0.0254,55.5,0.0043284
8000,0.0,0.0254,55.5,0.00041229
4000,9.9,0.1524,71.3,0.0193001
3150,9.5,0.0254,31.7,0.00461377
800,15.4,0.0508,39.6,0.0282593
400,12.7,0.0254,39.6,0.0130253
630,8.4,0.0508,39.6,0.00566229
500,11.2,0.0508,39.6,0.0150478
2500,12.6,0.1524,71.3,0.0483159
2500,0.0,0.0254,39.6,0.000428464
1250,5.3,0.2286,39.6,0.00614329
6300,3.3,0.1016,39.6,0.00245138
1250,17.4,0.0254,71.3,0.016104
2500,0.0,0.0508,71.3,0.000740478
1000,0.0,0.2286,55.5,0.00229336
400,8.4,0.0508,55.5,0.00544854
315,11.2,0.0508,71.3,0.014072
250,7.3,0.2286,39.6,0.0123481
12500,1.5,0.3048,71.3,0.00336729
1250,12.3,0.1016,39.6,0.0408268
1600,8.9,0.1016,39.6,0.0124596
3150,1.5,0.3048,71.3,0.00336729
8000,7.2,0.1524,39.6,0.00909175
400,7.3,0.2286,55.5,0.0111706
5000,5.4,0.1524,39.6,0.00485029
315,17.4,0.0254,55.5,0.0165706
500,22.2,0.0254,71.3,0.0214178
3150,4.8,0.0254,39.6,0.000907475
6300,4.8,0.0254,39.6,0.000907475
1600,5.4,0.1524,55.5,0.00433288
1250,11.2,0.0508,71.3,0.014072
3150,12.6,0.1524,39.6,0.0584113
3150,22.2,0.0254,39.6,0.0229028
200,12.3,0.1016,71.3,0.0337792
12500,0.0,0.0254,39.6,0.000428464
250,8.9,0.1016,71.3,0.0103088
1000,4.8,0.0254,39.6,0.000907475
1000,2.0,0.2286,39.6,0.00346574
4000,0.0,0.1016,71.3,0.00121072
1250,4.8,0.0254,39.6,0.000907475
6300,0.0,0.0508,55.5,0.00076193
400,5.3,0.2286,71.3,0.0051942
6300,7.3,0.2286,39.6,0.0123481
500,17.4,0.0254,39.6,0.0172206
5000,0.0,0.3048,71.3,0.00266337
2000,3.3,0.1016,31.7,0.00251435
315,7.2,0.1524,71.3,0.00752039
1600,3.3,0.1016,55.5,0.002211
6300,12.7,0.0254,39.6,0.0130253
3150,8.9,0.1016,39.6,0.0124596
6300,9.9,0.1524,55.5,0.0208438
2000,8.4,0.0508,39.6,0.00566229
5000,0.0,0.0508,71.3,0.000740478
500,8.4,0.0508,39.6,0.00566229
4000,0.0,0.0508,39.6,0.000791822
400,2.0,0.2286,31.7,0.00372371
800,9.9,0.1524,31.7,0.0252785
3150,12.3,0.1016,71.3,0.0337792
1250,4.0,0.2286,31.7,0.00509068
1000,5.3,0.2286,71.3,0.0051942
1600,7.2,0.1524,71.3,0.00752039
1250,6.7,0.1016,31.7,0.00592927
1250,5.4,0.1524,71.3,0.00401199
6300,4.8,0.0254,71.3,0.000848633
6300,4.0,0.2286,31.7,0.00509068
630,15.4,0.0508,31.7,0.0289853
200,15.4,0.0508,39.6,0.0282593
1250,4.8,0.0254,31.7,0.000930789
3150,22.2,0.0254,71.3,0.0214178
2500,3.0,0.3048,31.7,0.00529514
2000,0.0,0.0508,39.6,0.000791822
500,15.6,0.1016,39.6,0.0528487
2500,0.0,0.3048,55.5,0.00283081
2000,12.7,0.0254,39.6,0.0130253
1250,5.4,0.1524,31.7,0.00525474
4000,0.0,0.0508,55.5,0.00076193
3150,4.0,0.3048,39.6,0.00579636
315,0.0,0.2286,55.5,0.00229336
250,15.6,0.1016,39.6,0.0528487
2500,19.7,0.0508,71.3,0.0341183
6300,12.7,0.0254,71.3,0.0121808
1000,3.3,0.1016,39.6,0.00245138
4000,9.5,0.0254,55.5,0.0043284
3150,3.3,0.1016,71.3,0.00202822
1250,0.0,0.1016,31.7,0.00150092
1250,2.0,0.2286,71.3,0.00293031
500,2.0,0.2286,71.3,0.00293031
8000,4.2,0.0508,39.6,0.00152689
1600,9.9,0.1524,31.7,0.0252785
3150,0.0,0.0508,31.7,0.000812164
1250,0.0,0.2286,55.5,0.00229336
1600,3.0,0.3048,39.6,0.00495741
6300,0.0,0.3048,55.5,0.00283081
8000,0.0,0.0508,71.3,0.000740478
500,12.7,0.0254,39.6,0.0130253
4000,4.2,0.0508,71.3,0.00142788
315,22.2,0.0254,39.6,0.0229028
200,12.6,0.1524,71.3,0.0483159
1000,7.3,0.2286,55.5,0.0111706
400,7.2,0.1524,39.6,0.00909175
1000,9.9,0.1524,71.3,0.0193001
2000,9.5,0.0254,55.5,0.0043284
400,8.9,0.1016,39.6,0.0124596
2000,2.7,0.1524,71.3,0.00243851
1000,0.0,0.1016,31.7,0.00150092
2500,3.0,0.3048,55.5,0.00452492
5000,4.8,0.0254,55.5,0.000873218
500,5.4,0.1524,55.5,0.00433288
6300,3.0,0.3048,71.3,0.00425727
4000,0.0,0.3048,31.7,0.00331266
6300,9.5,0.0254,55.5,0.0043284
2000,3.3,0.1016,55.5,0.002211
1250,15.4,0.0508,55.5,0.0271925
400,8.4,0.0508,31.7,0.00580776
1600,2.7,0.1524,39.6,0.00294804
1600,8.4,0.0508,31.7,0.00580776
315,15.6,0.1016,39.6,0.0528487
800,0.0,0.1016,55.5,0.00131983
12500,0.0,0.1016,71.3,0.00121072
500,12.3,0.1016,55.5,0.0368233
4000,0.0,0.1016,31.7,0.00150092
6300,7.3,0.2286,71.3,0.0104404
3150,0.0,0.0254,71.3,0.000400682
630,12.7,0.0254,71.3,0.0121808
400,12.6,0.1524,39.6,0.0584113
200,12.3,0.1016,55.5,0.0368233
4000,7.3,0.2286,31.7,0.0132672
5000,1.5,0.3048,39.6,0.00392107
3150,9.9,0.1524,55.5,0.0208438
630,9.9,0.1524,55.5,0.0208438
630,7.3,0.2286,39.6,0.0123481
2500,2.0,0.2286,39.6,0.00346574
800,12.3,0.1016,39.6,0.0408268
2000,4.0,0.3048,39.6,0.00579636
3150,5.3,0.2286,71.3,0.0051942
250,19.7,0.0508,39.6,0.036484
3150,0.0,0.3048,39.6,0.00310138
3150,4.8,0.0254,71.3,0.000848633
500,3.0,0.3048,31.7,0.00529514
20000,4.8,0.0254,71.3,0.000848633
315,9.9,0.1524,55.5,0.0208438
6300,9.5,0.0254,39.6,0.00449821
1600,12.3,0.1016,71.3,0.0337792
2500,15.6,0.1016,71.3,0.0437259
4000,0.0,0.2286,39.6,0.00253511
1600,4.8,0.0254,55.5,0.000873218
500,12.7,0.0254,71.3,0.0121808
4000,0.0,0.2286,55.5,0.00229336
5000,7.3,0.2286,39.6,0.0123481
4000,0.0,0.1524,55.5,0.00172668
1250,3.3,0.1016,71.3,0.00202822
630,8.9,0.1016,39.6,0.0124596
2000,6.7,0.1016,31.7,0.00592927
1250,4.0,0.3048,71.3,0.00497773
6300,0.0,0.2286,31.7,0.0027238
6300,4.0,0.3048,71.3,0.00497773
1000,5.4,0.1524,39.6,0.00485029
2000,3.0,0.3048,71.3,0.00425727
3150,4.0,0.2286,55.5,0.0042862
10000,0.0,0.1016,39.6,0.00146332
315,12.7,0.0254,39.6,0.0130253
2000,2.0,0.2286,71.3,0.00293031
4000,5.3,0.2286,71.3,0.0051942
3150,5.4,0.1524,31.7,0.00525474
6300,0.0,0.0254,71.3,0.000400682
315,0.0,0.3048,31.7,0.00331266
5000,0.0,0.0254,71.3,0.000400682
1250,2.0,0.2286,31.7,0.00372371
4000,8.4,0.0508,55.5,0.00544854
10000,0.0,0.3048,39.6,0.00310138
800,3.0,0.3048,55.5,0.00452492
1250,17.4,0.0254,55.5,0.0165706
2500,12.3,0.1016,39.6,0.0408268
5000,0.0,0.3048,31.7,0.00331266
500,9.5,0.0254,39.6,0.00449821
800,7.3,0.2286,39.6,0.0123481
400,1.5,0.3048,39.6,0.00392107
4000,12.3,0.1016,31.7,0.0418756
3150,2.0,0.2286,71.3,0.00293031
3150,5.4,0.1524,71.3,0.00401199
5000,9.9,0.1524,31.7,0.0252785
1600,0.0,0.1524,31.7,0.00209405
1250,15.6,0.1016,71.3,0.0437259
5000,4.8,0.0254,71.3,0.000848633
16000,0.0,0.0254,71.3,0.000400682
1250,9.5,0.0254,31.7,0.00461377
4000,17.4,0.0254,39.6,0.0172206
315,15.4,0.0508,31.7,0.0289853
16000,4.8,0.0254,55.5,0.000873218
1250,12.7,0.0254,39.6,0.0130253
5000,17.4,0.0254,71.3,0.016104
500,5.3,0.2286,39.6,0.00614329
400,3.0,0.3048,71.3,0.00425727
1250,0.0,0.1524,31.7,0.00209405
3150,4.8,0.0254,55.5,0.000873218
1250,12.6,0.1524,71.3,0.0483159
1000,0.0,0.0508,55.5,0.00076193
250,12.6,0.1524,71.3,0.0483159
315,17.4,0.0254,31.7,0.0176631
4000,4.0,0.3048,39.6,0.00579636
200,15.6,0.1016,39.6,0.0528487
2500,6.7,0.1016,55.5,0.0052139
1600,4.8,0.0254,39.6,0.000907475
2000,8.4,0.0508,31.7,0.00580776
2000,6.7,0.1016,71.3,0.00478288
2000,4.2,0.0508,39.6,0.00152689
5000,2.0,0.2286,55.5,0.00313525
2000,6.7,0.1016,55.5,0.0052139
5000,8.9,0.1016,71.3,0.0103088
4000,15.4,0.0508,39.6,0.0282593
5000,15.4,0.0508,71.3,0.0264269
800,0.0,0.1016,31.7,0.00150092
4000,12.3,0.1016,55.5,0.0368233
2000,2.0,0.2286,31.7,0.00372371
6300,0.0,0.1016,55.5,0.00131983
630,22.2,0.0254,39.6,0.0229028
3150,1.5,0.3048,39.6,0.00392107
1000,0.0,0.3048,39.6,0.00310138
500,2.0,0.2286,39.6,0.00346574
10000,4.8,0.0254,55.5,0.000873218
1250,15.4,0.0508,31.7,0.0289853
5000,3.0,0.3048,39.6,0.00495741
2000,0.0,0.2286,55.5,0.00229336
2000,12.3,0.1016,55.5,0.0368233
1250,2.0,0.2286,55.5,0.00313525
800,4.0,0.2286,31.7,0.00509068
2500,0.0,0.3048,31.7,0.00331266
1250,0.0,0.0508,39.6,0.000791822
2000,9.9,0.1524,39.6,0.0233328
2000,5.3,0.2286,71.3,0.0051942
1250,7.2,0.1524,71.3,0.00752039
4000,3.0,0.3048,31.7,0.00529514
2500,15.6,0.1016,39.6,0.0528487
800,17.4,0.0254,55.5,0.0165706
2500,11.2,0.0508,71.3,0.014072
800,12.7,0.0254,71.3,0.0121808
1600,17.4,0.0254,31.7,0.0176631
1250,0.0,0.3048,39.6,0.00310138
1250,0.0,0.2286,71.3,0.00214345
400,17.4,0.0254,55.5,0.0165706
1250,15.4,0.0508,71.3,0.0264269
1000,9.5,0.0254,71.3,0.00420654
4000,12.7,0.0254,71.3,0.0121808
10000,0.0,0.0508,39.6,0.000791822
8000,0.0,0.1016,39.6,0.00146332
12500,4.0,0.3048,71.3,0.00497773
2000,19.7,0.0508,71.3,0.0341183
2500,0.0,0.1016,55.5,0.00131983
200,7.3,0.2286,55.5,0.0111706
630,0.0,0.2286,31.7,0.0027238
6300,5.4,0.1524,39.6,0.00485029
4000,0.0,0.0508,31.7,0.000812164
10000,3.3,0.1016,71.3,0.00202822
400,5.3,0.2286,39.6,0.00614329
3150,3.0,0.3048,55.5,0.00452492
500,6.7,0.1016,39.6,0.00578076
630,8.4,0.0508,55.5,0.00544854
1600,5.3,0.2286,71.3,0.0051942
5000,7.2,0.1524,39.6,0.00909175
500,5.4,0.1524,39.6,0.00485029
1000,4.0,0.2286,31.7,0.00509068
2500,4.8,0.0254,55.5,0.000873218
6300,0.0,0.3048,39.6,0.00310138
6300,5.3,0.2286,39.6,0.00614329
12500,0.0,0.0254,71.3,0.000400682
1000,0.0,0.3048,55.5,0.00283081
315,9.5,0.0254,31.7,0.00461377
1600,3.3,0.1016,31.7,0.00251435
400,3.0,0.3048,55.5,0.00452492
12500,0.0,0.0254,55.5,0.00041229
3150,3.3,0.1016,39.6,0.00245138
400,15.6,0.1016,39.6,0.0528487
1000,6.7,0.1016,55.5,0.0052139
1000,3.3,0.1016,31.7,0.00251435
4000,0.0,0.0254,39.6,0.000428464
2500,12.6,0.1524,39.6,0.0584113
2000,2.0,0.2286,55.5,0.00313525
3150,15.4,0.0508,31.7,0.0289853
2500,0.0,0.0508,39.6,0.000791822
6300,3.0,0.3048,31.7,0.00529514
1000,15.4,0.0508,31.7,0.0289853
1600,17.4,0.0254,55.5,0.0165706
10000,3.0,0.3048,55.5,0.00452492
5000,0.0,0.1524,55.5,0.00172668
1600,4.0,0.3048,71.3,0.00497773
800,0.0,0.3048,39.6,0.00310138
500,12.3,0.1016,71.3,0.0337792
250,12.6,0.1524,39.6,0.0584113
500,0.0,0.1524,55.5,0.00172668
1250,0.0,0.1524,39.6,0.00193287
8000,2.0,0.2286,71.3,0.00293031
3150,17.4,0.0254,71.3,0.016104
6300,0.0,0.1524,71.3,0.0015988
200,22.2,0.0254,39.6,0.0229028
6300,0.0,0.1524,39.6,0.00193287
500,4.8,0.0254,39.6,0.000907475
6300,4.0,0.2286,55.5,0.0042862
2000,8.9,0.1016,39.6,0.0124596
5000,0.0,0.2286,55.5,0.00229336
1600,12.6,0.1524,39.6,0.0584113
1250,0.0,0.1524,55.5,0.00172668
315,17.4,0.0254,71.3,0.016104
630,15.4,0.0508,39.6,0.0282593
4000,0.0,0.0254,31.7,0.000439472
1000,17.4,0.0254,31.7,0.0176631
2000,9.5,0.0254,39.6,0.00449821
8000,22.2,0.0254,71.3,0.0214178
1000,12.3,0.1016,31.7,0.0418756
4000,3.3,0.1016,31.7,0.00251435
1000,22.2,0.0254,71.3,0.0214178
4000,0.0,0.0254,55.5,0.00041229
250,7.3,0.2286,55.5,0.0111706
400,2.0,0.2286,55.5,0.00313525
8000,3.0,0.3048,71.3,0.00425727
2500,8.4,0.0508,71.3,0.00529514
200,17.4,0.0254,71.3,0.016104
10000,0.0,0.0508,31.7,0.000812164
5000,0.0,0.1524,31.7,0.00209405
1600,3.0,0.3048,55.5,0.00452492
1250,8.9,0.1016,71.3,0.0103088
4000,5.4,0.1524,71.3,0.00401199
20000,0.0,0.0254,55.5,0.00041229
1250,12.3,0.1016,55.5,0.0368233
5000,5.3,0.2286,71.3,0.0051942
8000,1.5,0.3048,71.3,0.00336729
8000,4.0,0.2286,55.5,0.0042862
2000,12.7,0.0254,71.3,0.0121808
500,12.3,0.1016,31.7,0.0418756
1250,3.3,0.1016,31.7,0.00251435
8000,0.0,0.1524,39.6,0.00193287
6300,7.3,0.2286,55.5,0.0111706
630,4.0,0.2286,31.7,0.00509068
500,19.7,0.0508,39.6,0.036484
1250,6.7,0.1016,71.3,0.00478288
2000,12.3,0.1016,39.6,0.0408268
1000,4.0,0.3048,71.3,0.00497773
16000,4.8,0.0254,71.3,0.000848633
2500,0.0,0.3048,39.6,0.00310138
6300,9.5,0.0254,31.7,0.00461377
1000,9.9,0.1524,55.5,0.0208438
200,11.2,0.0508,39.6,0.0150478
2000,0.0,0.2286,71.3,0.00214345
8000,4.0,0.2286,71.3,0.00400603
5000,15.4,0.0508,55.5,0.0271925
500,12.6,0.1524,71.3,0.0483159
630,12.6,0.1524,71.3,0.0483159
1000,8.4,0.0508,55.5,0.00544854
1600,15.4,0.0508,71.3,0.0264269
630,5.4,0.1524,71.3,0.00401199
500,17.4,0.0254,71.3,0.016104
2000,12.3,0.1016,31.7,0.0418756
800,8.4,0.0508,31.7,0.00580776
2500,4.8,0.0254,71.3,0.000848633
630,15.6,0.1016,71.3,0.0437259
315,3.0,0.3048,39.6,0.00495741
400,9.5,0.0254,55.5,0.0043284
2500,5.4,0.1524,39.6,0.00485029
400,19.7,0.0508,39.6,0.036484
400,22.2,0.0254,39.6,0.0229028
630,3.0,0.3048,31.7,0.00529514
10000,0.0,0.0254,55.5,0.00041229
10000,1.5,0.3048,39.6,0.00392107
1600,9.5,0.0254,71.3,0.00420654
3150,9.9,0.1524,31.7,0.0252785
6300,9.5,0.0254,71.3,0.00420654
1600,0.0,0.2286,39.6,0.00253511
630,3.0,0.3048,55.5,0.00452492
3150,12.6,0.1524,71.3,0.0483159
250,15.4,0.0508,55.5,0.0271925
1000,7.3,0.2286,71.3,0.0104404
800,0.0,0.0508,31.7,0.000812164
630,6.7,0.1016,31.7,0.00592927
12500,0.0,0.0508,39.6,0.000791822
2500,4.0,0.2286,31.7,0.00509068
800,3.3,0.1016,71.3,0.00202822
4000,19.7,0.0508,39.6,0.036484
2500,4.8,0.0254,31.7,0.000930789
800,12.6,0.1524,39.6,0.0584113
2000,11.2,0.0508,39.6,0.0150478
1000,0.0,0.3048,71.3,0.00266337
1250,0.0,0.3048,71.3,0.00266337
2000,0.0,0.3048,71.3,0.00266337
2500,0.0,0.3048,71.3,0.00266337
6300,0.0,0.3048,71.3,0.00266337
500,0.0,0.3048,55.5,0.00283081
1250,0.0,0.3048,55.5,0.00283081
1600,0.0,0.3048,55.5,0.00283081
3150,0.0,0.3048,55.5,0.00283081
10000,0.0,0.3048,55.5,0.00283081
315,0.0,0.3048,39.6,0.00310138
630,0.0,0.3048,39.6,0.00310138
8000,0.0,0.3048,39.6,0.00310138
12500,0.0,0.3048,39.6,0.00310138
500,0.0,0.3048,31.7,0.00331266
630,0.0,0.3048,31.7,0.00331266
800,0.0,0.3048,31.7,0.00331266
1000,0.0,0.3048,31.7,0.00331266
800,1.5,0.3048,71.3,0.00336729
315,1.5,0.3048,39.6,0.00392107
500,1.5,0.3048,39.6,0.00392107
1000,1.5,0.3048,39.6,0.00392107
2500,1.5,0.3048,39.6,0.00392107
12500,1.5,0.3048,39.6,0.00392107
4000,3.0,0.3048,71.3,0.00425727
5000,3.0,0.3048,71.3,0.00425727
500,3.0,0.3048,55.5,0.00452492
4000,3.0,0.3048,55.5,0.00452492
8000,3.0,0.3048,39.6,0.00495741
315,3.0,0.3048,31.7,0.00529514
1250,3.0,0.3048,31.7,0.00529514
3150,3.0,0.3048,31.7,0.00529514
500,4.0,0.3048,71.3,0.00497773
800,4.0,0.3048,71.3,0.00497773
315,4.0,0.3048,39.6,0.00579636
630,4.0,0.3048,39.6,0.00579636
1600,4.0,0.3048,39.6,0.00579636
2500,4.0,0.3048,39.6,0.00579636
5000,4.0,0.3048,39.6,0.00579636
2500,0.0,0.2286,71.3,0.00214345
3150,0.0,0.2286,71.3,0.00214345
400,0.0,0.2286,55.5,0.00229336
630,0.0,0.2286,55.5,0.00229336
3150,0.0,0.2286,55.5,0.00229336
315,0.0,0.2286,39.6,0.00253511
630,0.0,0.2286,39.6,0.00253511
800,0.0,0.2286,39.6,0.00253511
1000,0.0,0.2286,39.6,0.00253511
2000,0.0,0.2286,39.6,0.00253511
2500,0.0,0.2286,39.6,0.00253511
5000,0.0,0.2286,39.6,0.00253511
500,0.0,0.2286,31.7,0.0027238
800,0.0,0.2286,31.7,0.0027238
4000,2.0,0.2286,71.3,0.00293031
5000,2.0,0.2286,71.3,0.00293031
630,2.0,0.2286,55.5,0.00313525
4000,2.0,0.2286,55.5,0.00313525
1600,2.0,0.2286,39.6,0.00346574
2000,2.0,0.2286,39.6,0.00346574
3150,2.0,0.2286,31.7,0.00372371
6300,2.0,0.2286,31.7,0.00372371
500,4.0,0.2286,71.3,0.00400603
1000,4.0,0.2286,71.3,0.00400603
1250,4.0,0.2286,71.3,0.00400603
4000,4.0,0.2286,71.3,0.00400603
5000,4.0,0.2286,71.3,0.00400603
6300,4.0,0.2286,71.3,0.00400603
20000,4.0,0.2286,71.3,0.00400603
500,4.0,0.2286,55.5,0.0042862
800,4.0,0.2286,55.5,0.0042862
1600,4.0,0.2286,55.5,0.0042862
4000,4.0,0.2286,55.5,0.0042862
315,4.0,0.2286,39.6,0.00473801
630,4.0,0.2286,39.6,0.00473801
5000,4.0,0.2286,39.6,0.00473801
400,4.0,0.2286,31.7,0.00509068
1600,4.0,0.2286,31.7,0.00509068
2000,4.0,0.2286,31.7,0.00509068
500,5.3,0.2286,71.3,0.0051942
630,5.3,0.2286,71.3,0.0051942
315,5.3,0.2286,39.6,0.00614329
1000,5.3,0.2286,39.6,0.00614329
200,7.3,0.2286,71.3,0.0104404
800,7.3,0.2286,55.5,0.0111706
1250,7.3,0.2286,55.5,0.0111706
5000,7.3,0.2286,55.5,0.0111706
200,7.3,0.2286,39.6,0.0123481
2000,7.3,0.2286,39.6,0.0123481
4000,7.3,0.2286,39.6,0.0123481
200,7.3,0.2286,31.7,0.0132672
315,7.3,0.2286,31.7,0.0132672
500,7.3,0.2286,31.7,0.0132672
1000,7.3,0.2286,31.7,0.0132672
1250,7.3,0.2286,31.7,0.0132672
5000,7.3,0.2286,31.7,0.0132672
8000,0.0,0.1524,71.3,0.0015988
10000,0.0,0.1524,71.3,0.0015988
16000,0.0,0.1524,71.3,0.0015988
1000,0.0,0.1524,55.5,0.00172668
1600,0.0,0.1524,55.5,0.00172668
2000,0.0,0.1524,55.5,0.00172668
6300,0.0,0.1524,55.5,0.00172668
10000,0.0,0.1524,55.5,0.00172668
12500,0.0,0.1524,55.5,0.00172668
1000,0.0,0.1524,39.6,0.00193287
1600,0.0,0.1524,39.6,0.00193287
2500,0.0,0.1524,39.6,0.00193287
5000,0.0,0.1524,39.6,0.00193287
1000,0.0,0.1524,31.7,0.00209405
3150,0.0,0.1524,31.7,0.00209405
630,2.7,0.1524,71.3,0.00243851
2500,2.7,0.1524,71.3,0.00243851
5000,2.7,0.1524,71.3,0.00243851
500,2.7,0.1524,39.6,0.00294804
630,2.7,0.1524,39.6,0.00294804
1000,2.7,0.1524,39.6,0.00294804
1250,2.7,0.1524,39.6,0.00294804
8000,2.7,0.1524,39.6,0.00294804
10000,2.7,0.1524,39.6,0.00294804
12500,2.7,0.1524,39.6,0.00294804
2500,5.4,0.1524,71.3,0.00401199
400,5.4,0.1524,55.5,0.00433288
1000,5.4,0.1524,55.5,0.00433288
3150,5.4,0.1524,55.5,0.00433288
315,5.4,0.1524,39.6,0.00485029
400,5.4,0.1524,39.6,0.00485029
800,5.4,0.1524,39.6,0.00485029
1250,5.4,0.1524,39.6,0.00485029
1600,5.4,0.1524,39.6,0.00485029
3150,5.4,0.1524,39.6,0.00485029
4000,5.4,0.1524,39.6,0.00485029
400,5.4,0.1524,31.7,0.00525474
1000,5.4,0.1524,31.7,0.00525474
315,7.2,0.1524,39.6,0.00909175
500,7.2,0.1524,39.6,0.00909175
1000,7.2,0.1524,39.6,0.00909175
1250,7.2,0.1524,39.6,0.00909175
200,9.9,0.1524,71.3,0.0193001
250,9.9,0.1524,55.5,0.0208438
400,9.9,0.1524,55.5,0.0208438
500,9.9,0.1524,55.5,0.0208438
800,9.9,0.1524,55.5,0.0208438
1600,9.9,0.1524,55.5,0.0208438
630,9.9,0.1524,39.6,0.0233328
800,9.9,0.1524,39.6,0.0233328
1600,9.9,0.1524,39.6,0.0233328
6300,9.9,0.1524,39.6,0.0233328
250,9.9,0.1524,31.7,0.0252785
315,9.9,0.1524,31.7,0.0252785
1250,9.9,0.1524,31.7,0.0252785
2000,9.9,0.1524,31.7,0.0252785
2500,9.9,0.1524,31.7,0.0252785
6300,9.9,0.1524,31.7,0.0252785
315,12.6,0.1524,71.3,0.0483159
6300,12.6,0.1524,71.3,0.0483159
315,12.6,0.1524,39.6,0.0584113
1000,12.6,0.1524,39.6,0.0584113
1250,12.6,0.1524,39.6,0.0584113
4000,12.6,0.1524,39.6,0.0584113
6300,12.6,0.1524,39.6,0.0584113
2500,0.0,0.0508,55.5,0.00076193
800,0.0,0.0508,39.6,0.000791822
3150,0.0,0.0508,39.6,0.000791822
5000,0.0,0.0508,39.6,0.000791822
8000,4.2,0.0508,71.3,0.00142788
10000,4.2,0.0508,71.3,0.00142788
1000,4.2,0.0508,39.6,0.00152689
6300,4.2,0.0508,39.6,0.00152689
800,8.4,0.0508,71.3,0.00529514
1000,8.4,0.0508,71.3,0.00529514
4000,8.4,0.0508,71.3,0.00529514
500,8.4,0.0508,55.5,0.00544854
5000,8.4,0.0508,55.5,0.00544854
500,8.4,0.0508,31.7,0.00580776
2500,8.4,0.0508,31.7,0.00580776
3150,8.4,0.0508,31.7,0.00580776
4000,8.4,0.0508,31.7,0.00580776
400,11.2,0.0508,71.3,0.014072
630,11.2,0.0508,71.3,0.014072
3150,11.2,0.0508,71.3,0.014072
1250,11.2,0.0508,39.6,0.0150478
2500,15.4,0.0508,71.3,0.0264269
800,15.4,0.0508,55.5,0.0271925
1000,15.4,0.0508,55.5,0.0271925
2500,15.4,0.0508,55.5,0.0271925
3150,15.4,0.0508,55.5,0.0271925
6300,15.4,0.0508,55.5,0.0271925
