Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_4,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Mean_Mem40_MFCC_6,Mean_Acc1298_Mean_Mem40_MFCC_7,Mean_Acc1298_Mean_Mem40_MFCC_8,Mean_Acc1298_Mean_Mem40_MFCC_9,Mean_Acc1298_Mean_Mem40_MFCC_10,Mean_Acc1298_Mean_Mem40_MFCC_11,Mean_Acc1298_Mean_Mem40_MFCC_12,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Mean_Acc1298_Std_Mem40_MFCC_11,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_Rolloff,Std_Acc1298_Mean_Mem40_Flux,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_Flux,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_LowPeakBPM,BH_HighPeakAmp,BH_HighPeakBPM,BH_HighLowRatio,BHSUM1,BHSUM2,BHSUM3
0.035135,0.181826,0.082526,-77.923806,4.705258000000001,0.7728729999999999,2.58781,1.0279200000000002,1.346247,0.534568,0.7132069999999999,0.247166,0.527362,0.390436,0.166696,0.16072,0.0296089999999999,0.225761,0.036431,4.155167,0.953587,0.829398,0.684283,0.575806,0.491906,0.453564,0.48749,0.4397859999999999,0.4273909999999999,0.436027,0.4380439999999999,0.427383,0.021998,0.14957,0.0074459999999999,3.588029,0.937019,1.010353,0.38259,0.399918,0.2299,0.289338,0.275945,0.246865,0.214547,0.260798,0.288249,0.385804,0.031017,0.1431079999999999,0.029492,4.043645,0.2469,0.194393,0.159778,0.140802,0.087016,0.070965,0.101502,0.089166,0.071828,0.086157,0.102967,0.1101029999999999,0.3441639999999999,90,0.095671,180,2,0.937006,0.199427,1.453077
0.177109,0.507998,0.092037,-69.03581700000001,0.051474,0.2198739999999999,-0.443957,0.811118,1.222732,0.8272120000000001,0.428245,0.995599,0.37405,0.67774,0.52371,0.39788,0.140946,0.270769,0.038869,6.002879,1.245533,0.928566,0.911636,0.666283,0.52693,0.442093,0.432213,0.4348329999999999,0.386571,0.409072,0.389234,0.433581,0.021436,0.045658,0.007042,1.67134,0.515621,0.154168,0.205974,0.143731,0.089649,0.091988,0.0822789999999999,0.086772,0.06505,0.048837,0.050827,0.044679,0.009299,0.0308269999999999,0.028619,3.4701410000000004,0.295279,0.069729,0.083911,0.064645,0.070842,0.04113,0.044954,0.043969,0.047294,0.04701,0.046095,0.041818,1.331439,66,1.333808,132,2,1.490878,1.383828,2.885928
0.0818,0.18979,0.098499,-72.309818,3.531743,2.698021,1.342072,1.230715,0.481962,0.6785260000000001,0.523878,0.410489,0.594567,0.5501050000000001,0.59073,0.558242,0.093187,0.228703,0.043844,6.720475,1.741206,1.254584,1.139002,0.912472,0.731189,0.7044729999999999,0.673812,0.585342,0.5530149999999999,0.502376,0.514318,0.478166,0.02435,0.05268,0.007422,1.749789,0.630704,0.4452529999999999,0.4538649999999999,0.4112949999999999,0.24554,0.251401,0.226278,0.217245,0.174438,0.1583369999999999,0.145921,0.141466,0.033125,0.037418,0.029013,3.981691000000001,0.405421,0.251648,0.216894,0.2151469999999999,0.141156,0.115231,0.120348,0.089884,0.068918,0.085904,0.090303,0.0795049999999999,0.14853,76,0.0,228,3,0.372683,0.26488,0.64043
0.088297,0.267556,0.087532,-68.983988,4.66717,-0.0977929999999999,-0.154632,0.590259,0.780323,0.911183,0.819172,0.518926,0.2625699999999999,0.271131,0.372106,0.445127,0.071232,0.255348,0.034225,4.269548,1.666582,0.989102,0.698851,0.5484140000000001,0.594068,0.511962,0.555539,0.4835689999999999,0.47026,0.4997359999999999,0.421185,0.4634,0.020534,0.070905,0.007015,2.553619,1.0334219999999998,1.453016,0.44022,0.282277,0.261981,0.199209,0.2166,0.204807,0.14508,0.207815,0.172497,0.17774,0.0252599999999999,0.084893,0.029847,3.759436,0.376927,0.252442,0.118597,0.088637,0.126404,0.080562,0.08139,0.078488,0.054636,0.092339,0.060148,0.078843,0.416674,68,0.243528,136,2,0.557922,0.355576,1.222911
0.112665,0.3462,0.094216,-73.22667,2.741632,1.7074330000000002,1.257558,0.805555,0.7428560000000001,0.615765,0.947719,0.75842,0.8133560000000001,0.61255,0.4681979999999999,0.494374,0.082081,0.285271,0.038763,4.803621,1.004541,1.101516,0.757763,0.683399,0.630638,0.49182,0.4266899999999999,0.462839,0.448752,0.390417,0.425064,0.404553,0.0454209999999999,0.073893,0.007405,2.694329,0.741981,0.349342,0.219867,0.303975,0.215078,0.158922,0.131802,0.096486,0.103487,0.073086,0.095559,0.074911,0.02611,0.035949,0.029573,3.85519,0.3003699999999999,0.120505,0.101579,0.069436,0.059147,0.053095,0.0529909999999999,0.056388,0.052235,0.043043,0.045284,0.049654,1.180777,68,1.368186,136,2,1.233543,1.41513,2.693369
0.04223,0.162502,0.091323,-70.836473,2.664215,0.8660469999999999,1.534706,0.673511,0.89135,0.51862,0.802764,0.6796949999999999,0.8674459999999999,1.146151,0.500947,0.343273,0.035129,0.227921,0.040764,5.453331,1.148239,1.270971,0.957012,0.679229,0.6603720000000001,0.593494,0.542989,0.574186,0.537245,0.577688,0.480167,0.480176,0.014959,0.041328,0.005963,2.798244,0.376185,0.442833,0.408539,0.22632,0.289172,0.2073699999999999,0.184967,0.1942,0.116807,0.216357,0.11869,0.155256,0.02319,0.055201,0.0286339999999999,3.4718370000000003,0.171379,0.242177,0.1658069999999999,0.12777,0.115026,0.0992379999999999,0.102051,0.092193,0.064745,0.123272,0.067683,0.076489,0.04951,56,0.073169,112,2,0.242157,0.1082,0.350356
0.047962,0.089159,0.076534,-66.86285699999999,7.598836,-0.000276,1.279463,0.526652,0.758793,0.141721,0.470796,0.432637,0.402715,0.366385,0.141492,0.6806439999999999,0.018446,0.052348,0.030617,2.578974,1.152144,0.837145,0.692574,0.552605,0.584976,0.572958,0.51775,0.4896029999999999,0.479521,0.477821,0.493843,0.45793,0.019833,0.045968,0.007867,2.820528,0.874341,0.669917,0.517265,0.403686,0.481699,0.39403,0.3686,0.292312,0.2377179999999999,0.357099,0.333352,0.330557,0.026372,0.056534,0.030112,3.855285,0.551596,0.354315,0.259223,0.153607,0.151714,0.16407,0.153103,0.093276,0.102143,0.1309529999999999,0.111789,0.131634,0.068946,79,0.0,158,2,0.349038,0.341273,0.760995
0.066218,0.208038,0.091095,-68.998597,4.956389,0.304131,2.073372,0.240701,1.07209,0.02695,0.499889,0.097694,-0.197067,0.3725489999999999,0.5268010000000001,0.492292,0.048804,0.204149,0.039535,4.991497,1.342422,0.979497,0.942053,0.811703,0.687225,0.647479,0.718785,0.824364,0.8426969999999999,0.545775,0.65117,0.724074,0.030874,0.062339,0.006672,2.692037,0.5755399999999999,0.323263,0.5279159999999999,0.639389,0.4719819999999999,0.3704989999999999,0.361696,0.849324,0.711604,0.293079,0.590662,0.540614,0.023727,0.087115,0.029207,3.689329,0.30791,0.156907,0.1671619999999999,0.212176,0.137247,0.1058359999999999,0.1516289999999999,0.279331,0.285233,0.1228349999999999,0.2119849999999999,0.279967,0.842816,59,0.002689,118,2,0.976143,0.030985,1.007128
0.015754,0.287126,0.090862,-79.346168,7.000784,1.585092,1.275982,0.697591,0.872735,0.6130720000000001,1.226897,1.342047,0.899802,0.339871,0.262839,0.784792,0.014039,0.430221,0.048102,7.632067,1.484611,0.943002,0.452744,0.343973,0.41551,0.335192,0.322271,0.329776,0.310128,0.350607,0.302748,0.298141,0.013925,0.049208,0.0068,2.987226,0.505554,0.1251789999999999,0.079273,0.055489,0.040192,0.048815,0.1054109999999999,0.124359,0.065573,0.048231,0.050848,0.040482,0.028274,0.025059,0.0277639999999999,3.620718,0.211689,0.091653,0.084633,0.055977,0.055379,0.059578,0.060529,0.066021,0.0518919999999999,0.044027,0.032472,0.04816,0.302846,67,0.6604270000000001,134,2,0.5327310000000001,0.725635,1.405558
0.062633,0.107941,0.074022,-73.940519,6.953293,-0.117719,1.759308,0.278104,0.908437,0.0525259999999999,0.065847,0.156757,0.137393,0.334972,0.389665,0.479655,0.0149509999999999,0.036552,0.026885,2.252226,0.6216229999999999,0.544221,0.5069100000000001,0.495795,0.47621,0.4726979999999999,0.480412,0.467489,0.466237,0.4593899999999999,0.464979,0.439847,0.019329,0.0355199999999999,0.007902,4.14733,0.753563,0.7739,0.347393,0.362311,0.269594,0.273962,0.425951,0.276179,0.36248,0.268807,0.360614,0.2391199999999999,0.0247469999999999,0.050246,0.0305019999999999,5.2283,0.368234,0.165641,0.12192,0.089336,0.096847,0.086306,0.1039,0.11217,0.155412,0.074153,0.110588,0.064849,0.0577279999999999,81,0.0,162,2,0.386104,0.228516,0.698896
0.088787,0.215714,0.079709,-59.848304000000006,4.20595,-0.425835,1.963631,0.373195,0.647817,0.654278,0.386228,0.5635319999999999,0.453586,0.54406,0.2196989999999999,0.4318229999999999,0.039858,0.105705,0.030554,2.326055,0.967843,0.7910020000000001,0.6909529999999999,0.5877859999999999,0.471201,0.48956,0.479358,0.435101,0.477638,0.424227,0.392202,0.393386,0.022654,0.051024,0.007803,3.784107,0.71644,0.560258,0.443119,0.515966,0.192613,0.224382,0.361104,0.302185,0.2208369999999999,0.184565,0.182713,0.170204,0.025991,0.058444,0.030317,3.961885,0.42906,0.371374,0.228562,0.18405,0.106672,0.1040609999999999,0.088304,0.071451,0.099522,0.071788,0.071536,0.072918,0.2574909999999999,71,0.0,142,2,0.363664,0.2390969999999999,0.732217
0.0622039999999999,0.4067949999999999,0.090596,-68.010776,2.479678,0.862759,1.2151299999999998,1.006269,0.762947,0.8919159999999999,0.793176,0.609704,0.919689,0.243383,0.495579,0.567067,0.058774,0.36012,0.045326,6.697583,2.288745,1.204083,1.168415,0.817818,0.699191,0.653814,0.523133,0.490401,0.46588,0.4220569999999999,0.437463,0.435655,0.026136,0.0823899999999999,0.010179,3.274111,1.23477,0.5236850000000001,0.352555,0.5060140000000001,0.3796239999999999,0.443376,0.284142,0.290486,0.39866,0.322069,0.219838,0.125882,0.029597,0.056364,0.028891,3.794838,0.673134,0.210361,0.173588,0.275979,0.118346,0.125381,0.096184,0.11904,0.148162,0.112789,0.0732559999999999,0.0556679999999999,0.8547879999999999,68,1.012895,136,2,0.984175,1.138471,2.209343
0.069065,0.170118,0.083737,-62.729406,4.198385,0.221191,2.118687,0.674149,0.682758,0.634718,0.689425,0.0229009999999999,0.5233909999999999,0.627495,0.314664,0.256458,0.042929,0.109392,0.033033,3.4378040000000003,1.025741,0.688379,0.65799,0.5113,0.500974,0.490139,0.4958979999999999,0.4387609999999999,0.4314659999999999,0.392006,0.376743,0.3864,0.0146169999999999,0.03316,0.006667,3.933584,0.309303,1.351857,0.537795,0.215479,0.328815,0.187016,0.199156,0.234452,0.143756,0.138919,0.081311,0.177641,0.028782,0.074035,0.0298639999999999,3.810197,0.488505,0.275732,0.16621,0.149374,0.130477,0.138098,0.121705,0.1013299999999999,0.092779,0.07541,0.062924,0.085037,0.027377,65,0.06756,130,2,0.1557059999999999,0.196796,0.423143
0.050425,0.099506,0.075371,-78.982428,8.355516,-0.7484109999999999,1.022162,1.017963,0.582259,0.725179,0.13198,-0.129492,0.040369,-0.021866,0.104522,0.419983,0.019142,0.051758,0.027988,4.828988,1.165887,0.906325,0.627576,0.546168,0.420476,0.465909,0.420281,0.463571,0.460399,0.547194,0.659858,0.699634,0.02171,0.073907,0.008494,3.62297,1.418364,1.039203,0.602178,0.442658,0.274557,0.363722,0.342908,0.531522,0.684692,0.614591,0.64715,1.01127,0.029498,0.092915,0.030862,6.536928,0.4174279999999999,0.354047,0.1893099999999999,0.186335,0.088617,0.150649,0.144669,0.166341,0.17733,0.3216449999999999,0.471506,0.415202,0.132217,57,0.20673,114,2,1.172469,1.160199,2.917009
0.03718,0.089499,0.083049,-64.452349,6.193476,-0.8064439999999999,2.351326,0.8209290000000001,0.529226,0.153967,0.567113,0.658308,0.700729,0.389732,0.427953,0.458467,0.02056,0.064468,0.036681,3.540226,1.425209,0.826614,0.667379,0.5473520000000001,0.470979,0.4461,0.428759,0.429482,0.416483,0.442127,0.398973,0.38835,0.016424,0.034805,0.006629,1.289465,0.595637,0.368613,0.373814,0.238104,0.164319,0.272788,0.227619,0.208507,0.2766409999999999,0.259601,0.2498719999999999,0.202163,0.025407,0.046993,0.02975,4.327807,0.205667,0.168791,0.123778,0.102141,0.065919,0.080731,0.07139,0.083984,0.066876,0.077713,0.071453,0.049929,0.017812,66,0.047189,132,2,0.086613,0.1431849999999999,0.232423
0.071273,0.171429,0.082395,-62.32949,4.046795,0.4731689999999999,0.991441,0.50921,0.511921,0.738241,0.963118,0.592036,0.33408,0.68665,0.345381,0.411224,0.0395019999999999,0.124469,0.030087,2.650868,0.8530840000000001,0.768418,0.649591,0.541467,0.584076,0.519087,0.4974439999999999,0.464128,0.441835,0.478826,0.437687,0.4732229999999999,0.022229,0.063901,0.0071379999999999,1.532634,0.538836,0.300322,0.4006699999999999,0.266827,0.422514,0.195863,0.185391,0.203123,0.1721859999999999,0.2418489999999999,0.164995,0.192444,0.02805,0.069238,0.030006,4.053242,0.345963,0.183611,0.166378,0.1039269999999999,0.110152,0.1049549999999999,0.078036,0.066546,0.079305,0.09997,0.089478,0.086767,0.079509,75,0.172315,150,2,0.332758,0.230307,0.780204
0.033832,0.060612,0.079251,-74.587694,7.991542,0.504895,2.955034,1.13086,0.098704,0.74695,0.5584819999999999,0.399463,0.230813,0.460596,0.3190119999999999,0.4755979999999999,0.018417,0.054012,0.0330779999999999,3.999923,1.205322,0.942239,1.004505,0.779462,0.7214520000000001,0.639513,0.686962,0.571129,0.498908,0.487824,0.511646,0.486831,0.014738,0.036543,0.010763,3.296936,1.091116,0.5043810000000001,0.920831,0.596121,0.490566,0.345709,0.472811,0.320325,0.430767,0.230199,0.301863,0.305925,0.028841,0.0744789999999999,0.030141,4.922294,0.572577,0.354545,0.331667,0.273017,0.254824,0.167642,0.223831,0.126501,0.1227099999999999,0.143234,0.1451569999999999,0.117953,0.25289,59,0.041986,118,2,0.423035,0.117406,0.552262
0.010201,0.617722,0.15078,-87.98866899999999,8.359849,2.856937,1.638622,0.957354,1.185031,0.773191,0.592638,0.489282,0.644543,0.537776,0.362532,0.2695059999999999,0.008608,0.469152,0.110101,7.097305,2.421803,0.82386,0.744111,0.636283,0.599518,0.533115,0.5465720000000001,0.377332,0.585511,0.51069,0.440184,0.581651,0.015019,0.098983,0.02273,3.894635,0.990113,0.350548,0.243612,0.210864,0.138856,0.1160809999999999,0.102951,0.093287,0.092761,0.087495,0.082899,0.092593,0.029516,0.025938,0.02562,4.200382,0.607798,0.14513,0.119631,0.111516,0.0872,0.0836669999999999,0.092668,0.069376,0.121097,0.086738,0.076011,0.12119,0.318984,64,0.727568,128,2,0.538392,0.936542,1.495651
0.02921,0.050325,0.081747,-74.58805699999999,8.277080999999999,1.248609,2.199226,0.749222,1.354828,0.535462,0.328028,0.472159,0.799042,0.880448,0.191146,0.597267,0.014882,0.04073,0.033805,3.898634,1.464269,0.8497180000000001,0.762135,0.713253,0.5797439999999999,0.567194,0.527806,0.417936,0.498199,0.549138,0.4660069999999999,0.497964,0.014588,0.052224,0.008004,3.534897,1.1132799999999998,0.4652189999999999,0.540552,0.580659,0.443414,0.369431,0.3040199999999999,0.208832,0.344597,0.452583,0.244956,0.341496,0.028944,0.070836,0.029712,4.066341,0.544458,0.205371,0.221598,0.2550679999999999,0.1701079999999999,0.187048,0.152768,0.08506,0.12793,0.116998,0.116114,0.125315,0.098211,52,0.0579059999999999,156,3,0.384168,0.17525,0.984884
0.050759,0.0738299999999999,0.080262,-75.763549,7.437511,0.746229,1.550953,-0.34003,1.064067,0.0674049999999999,0.5064069999999999,0.4383979999999999,0.492756,0.298851,0.213688,0.51952,0.017092,0.0306509999999999,0.030399,2.978444,1.135318,0.7091350000000001,0.578625,0.549215,0.5273800000000001,0.5289550000000001,0.602935,0.623171,0.665762,0.632548,0.601483,0.656844,0.017709,0.037445,0.008373,2.460876,0.666445,0.3674219999999999,0.346088,0.3009949999999999,0.354359,0.334644,0.282644,0.386698,0.470997,0.3948,0.304769,0.307407,0.025855,0.054908,0.030247,4.168226,0.433963,0.179255,0.176773,0.138997,0.1365299999999999,0.1458549999999999,0.202901,0.1877579999999999,0.165192,0.158347,0.143067,0.198426,0.116341,72,0.2111469999999999,144,2,0.41297,0.550603,1.82154
0.063687,0.321969,0.090888,-67.911479,3.671054,0.237554,0.882511,0.957121,0.456161,0.476664,0.346609,0.530742,0.286153,0.544606,0.44082,0.5045390000000001,0.0624179999999999,0.345383,0.041442,3.828056,1.379414,1.171596,0.798898,0.66802,0.49635,0.4607819999999999,0.40812,0.441708,0.384024,0.378309,0.353548,0.337385,0.020646,0.082937,0.007528,1.948304,0.322946,0.381336,0.293251,0.2486719999999999,0.098536,0.128495,0.09512,0.118,0.097553,0.091999,0.074538,0.064665,0.02535,0.035166,0.028576,3.703045,0.206484,0.152187,0.211178,0.109529,0.063697,0.055208,0.069498,0.0596649999999999,0.054951,0.04072,0.0452329999999999,0.03874,0.8872969999999999,68,1.097963,136,2,0.933449,1.143336,2.125582
0.095213,0.383033,0.090835,-74.087452,2.889852,1.631078,1.328667,0.715136,0.527462,0.4619609999999999,0.693743,0.647447,0.788399,0.5905779999999999,0.717072,0.630029,0.078165,0.326646,0.035188,5.410906,1.787716,0.852039,0.83706,0.628679,0.557059,0.488882,0.428332,0.4845649999999999,0.457233,0.4472359999999999,0.456359,0.412045,0.037158,0.071739,0.010184,4.808671,1.173834,0.7236670000000001,0.449051,0.296075,0.205197,0.231278,0.157637,0.109293,0.132172,0.154571,0.219011,0.124172,0.024968,0.046673,0.02986,3.843131,0.5125,0.220526,0.195373,0.137301,0.128843,0.106941,0.075877,0.06086,0.0521809999999999,0.059932,0.072253,0.067754,1.457519,68,1.686793,136,2,1.457519,1.703461,3.173568
0.079637,0.179418,0.081324,-64.788454,4.692289,-0.940329,1.354062,0.567624,1.0701040000000002,0.467327,0.733952,0.415417,0.517166,0.773604,0.359598,0.597514,0.036363,0.088889,0.029781,2.217499,0.8076270000000001,0.67314,0.616854,0.570171,0.572549,0.475388,0.484183,0.476329,0.437221,0.449635,0.4067409999999999,0.421015,0.014506,0.036072,0.008805,1.799569,0.303897,0.432021,0.284534,0.274395,0.344659,0.20813,0.1903619999999999,0.19453,0.187972,0.230476,0.159463,0.170243,0.027643,0.070681,0.030218,3.887328,0.289028,0.2052679999999999,0.146647,0.141551,0.148773,0.0794639999999999,0.091456,0.1241029999999999,0.074148,0.084328,0.065356,0.097492,0.1039539999999999,74,0.107771,148,2,0.292914,0.328715,0.8168890000000001
0.047277,0.082688,0.077634,-72.577129,8.404411,-0.169213,1.309338,0.347541,0.6565270000000001,0.558859,0.355602,0.509546,0.399621,0.242203,0.438252,0.15003,0.015808,0.032749,0.0286339999999999,2.451823,0.797834,0.671193,0.5727909999999999,0.5328890000000001,0.49041,0.4527319999999999,0.478199,0.4386069999999999,0.4149319999999999,0.429642,0.4621119999999999,0.502423,0.014348,0.02887,0.008515,2.631576,0.6165649999999999,0.428542,0.318607,0.342982,0.350618,0.234429,0.226529,0.198249,0.193989,0.214196,0.195453,0.177951,0.025841,0.05304,0.030133,4.0826970000000005,0.445142,0.1240849999999999,0.116148,0.10472,0.0896899999999999,0.062201,0.073791,0.0717059999999999,0.05599,0.081515,0.078474,0.070219,0.066972,72,0.073609,144,2,0.29969,0.221671,0.845115
0.049368,0.197212,0.091325,-69.22832,3.566914,0.8816069999999999,1.292079,0.904177,0.862007,0.5419039999999999,0.669696,0.326366,0.731896,0.422799,0.6060909999999999,0.588244,0.048136,0.260882,0.036843,5.034612,1.516396,1.072877,0.8674569999999999,0.743378,0.624468,0.638494,0.605428,0.525914,0.5437029999999999,0.47715,0.472826,0.4694859999999999,0.020336,0.068647,0.007312,2.931379,0.4819229999999999,0.380515,0.37488,0.3014949999999999,0.184794,0.221071,0.23138,0.139169,0.191354,0.142126,0.146295,0.130465,0.023673,0.072173,0.0296089999999999,3.465349,0.269775,0.204775,0.170242,0.145004,0.113067,0.109465,0.082525,0.077912,0.09183,0.081676,0.07979,0.088687,0.104225,62,0.004343,186,3,0.292741,0.048904,0.439809
0.070826,0.307189,0.0894269999999999,-66.021677,2.907091,0.6656449999999999,1.454806,0.23868,0.932339,0.537154,0.369033,0.1739619999999999,0.3729659999999999,0.373026,0.60698,0.582067,0.064047,0.30868,0.036345,5.102558,1.561631,1.049105,0.975135,0.959493,0.721634,0.711445,0.731904,0.5922270000000001,0.583604,0.6187600000000001,0.529857,0.502484,0.031655,0.090254,0.0093569999999999,2.407654,0.520637,0.586734,0.349551,0.394236,0.237926,0.292538,0.279147,0.166736,0.170526,0.16887,0.130105,0.177857,0.039805,0.072122,0.0295509999999999,3.5508550000000003,0.3590239999999999,0.244085,0.2327719999999999,0.2216679999999999,0.149167,0.134573,0.136176,0.110073,0.100991,0.097185,0.0825149999999999,0.0807529999999999,0.278203,54,0.286156,108,2,0.466891,0.288669,1.058043
0.088138,0.197506,0.078841,-69.900328,3.4374830000000003,1.928266,1.268465,1.05728,0.999951,0.300833,0.464292,0.1050369999999999,0.306042,0.4703739999999999,0.374672,0.772817,0.0523029999999999,0.150791,0.0304389999999999,4.86227,1.317935,0.941162,0.5752729999999999,0.557628,0.48706,0.532617,0.493138,0.524975,0.567153,0.527458,0.518964,0.553643,0.030612,0.06465,0.008281,3.927045,0.740189,0.662779,0.4770359999999999,0.337806,0.189251,0.285555,0.3900119999999999,0.296624,0.260328,0.227581,0.34855,0.387632,0.031809,0.051141,0.02986,3.854487,0.472392,0.2285989999999999,0.125443,0.121333,0.134459,0.131879,0.153283,0.147626,0.267301,0.2252829999999999,0.231552,0.244202,0.044031,96,0.128552,192,2,0.177561,0.190592,0.7885810000000001
0.053999,0.106682,0.082517,-76.00824300000001,5.802704,0.545329,2.125263,0.767987,1.437538,0.245128,0.720537,0.6084649999999999,0.6191800000000001,0.681609,0.41256,0.7056600000000001,0.038078,0.092343,0.031949,4.497791,1.342531,0.97433,0.907911,0.71628,0.638422,0.533243,0.5608890000000001,0.556387,0.494793,0.5013270000000001,0.493472,0.468542,0.02773,0.053397,0.0092129999999999,2.964752,0.937491,0.779779,1.271292,0.484125,0.5647260000000001,0.389651,0.406975,0.447021,0.35868,0.374482,0.417821,0.321305,0.0434769999999999,0.073695,0.030068,4.656917,0.5573600000000001,0.304407,0.4494859999999999,0.257063,0.220556,0.143092,0.1454609999999999,0.154025,0.130077,0.16113,0.135949,0.090004,0.128212,74,0.0,148,2,0.506983,0.194627,0.702596
0.022879,0.038729,0.077522,-74.953746,6.708323,2.438859,1.880618,1.3104360000000002,0.8606290000000001,0.578742,0.3382199999999999,0.204881,0.56423,0.5205890000000001,0.223673,0.324283,0.013609,0.037147,0.030699,3.633847,1.182986,0.657526,0.695248,0.6338729999999999,0.466188,0.452401,0.475634,0.4801539999999999,0.4819779999999999,0.431587,0.44311,0.363684,0.015728,0.033491,0.006853,4.469945,0.864504,0.61592,0.816307,0.679918,0.3795489999999999,0.346139,0.354609,0.286854,0.451751,0.265255,0.242098,0.246966,0.0300509999999999,0.071595,0.029952,4.50376,0.5541119999999999,0.258374,0.361656,0.27546,0.131235,0.101085,0.120422,0.138051,0.159194,0.11663,0.120343,0.072613,0.017029,96,0.0,192,2,0.089753,0.1597329999999999,0.498467
0.115189,0.414242,0.094059,-75.378674,1.606148,2.342139,1.812999,1.05149,1.438829,0.667829,0.449984,0.46088,0.498692,0.510979,0.5882609999999999,0.525591,0.1125849999999999,0.320013,0.038055,5.190688,1.723788,1.233927,0.815743,0.596136,0.508677,0.4456449999999999,0.485653,0.427396,0.424817,0.454642,0.395791,0.397478,0.050823,0.157574,0.0084549999999999,4.210319999999999,1.581974,0.286731,0.680235,0.240936,0.203077,0.1626119999999999,0.169742,0.173915,0.157385,0.172297,0.143565,0.147299,0.046598,0.041073,0.02887,3.953426,0.51975,0.42844,0.146548,0.0827659999999999,0.095803,0.061377,0.075374,0.067745,0.0614179999999999,0.057972,0.046068,0.052862,1.513175,66,1.7507150000000002,132,2,1.5780299999999998,1.7507150000000002,3.3287440000000004
0.084954,0.483612,0.09869,-72.344899,1.290666,0.4604609999999999,0.5760000000000001,1.0798020000000002,0.972196,0.899942,0.8286899999999999,0.70473,0.785971,0.796431,0.600766,0.498806,0.120199,0.404979,0.0437769999999999,5.380785,1.009255,0.7615,0.575275,0.492364,0.4271,0.4208159999999999,0.380656,0.393278,0.368289,0.3775239999999999,0.393851,0.356421,0.014558,0.052022,0.007492,1.44818,0.4986899999999999,0.2289719999999999,0.145997,0.068828,0.073824,0.093061,0.071556,0.066722,0.072453,0.067788,0.070359,0.060751,0.016326,0.027988,0.027643,4.176831,0.35173,0.140692,0.05266,0.071618,0.048763,0.0591299999999999,0.049382,0.052778,0.041937,0.038786,0.041955,0.046113,0.954495,66,1.273027,132,2,1.162634,1.368172,2.544938
